verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
hear,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kevin asks: Did Gary hear that Mary is pregnant? Question: Does Kevin believe that Mary isn't pregnant?,Kevin asks: Did Gary hear that Mary is pregnant?,Does Kevin believe that Mary is pregnant?,Does Kevin believe that Mary isn't pregnant?,0.1,-0.76809413666265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.236618), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-19.393211), TopLogprob(token='No', bytes=[78, 111], logprob=-19.482347), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-19.651318)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00012940305, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00012940305), TopLogprob(token='<|end|>', bytes=None, logprob=-8.953564), TopLogprob(token='\n', bytes=[10], logprob=-22.821049), TopLogprob(token='<|end|>', bytes=None, logprob=-23.029644), TopLogprob(token=',', bytes=[44], logprob=-23.637047)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.76796454, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.76796454), TopLogprob(token='2', bytes=[50], logprob=-2.0074837), TopLogprob(token='05', bytes=[48, 53], logprob=-2.1474774), TopLogprob(token='10', bytes=[49, 48], logprob=-2.3087857), TopLogprob(token='20', bytes=[50, 48], logprob=-3.0534985)])]"
inform,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kevin asks: Did Rebecca inform Jane that Mary is pregnant? Question: Does Kevin believe that Mary isn't pregnant?,Kevin asks: Did Rebecca inform Jane that Mary is pregnant?,Does Kevin believe that Mary is pregnant?,Does Kevin believe that Mary isn't pregnant?,0.1,-0.9133226653200001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.3202e-07), TopLogprob(token='1', bytes=[49], logprob=-14.787903), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-18.196222), TopLogprob(token='No', bytes=[78, 111], logprob=-18.461323), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.882408)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0012979733, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0012979733), TopLogprob(token='<|end|>', bytes=None, logprob=-6.647645), TopLogprob(token='\n', bytes=[10], logprob=-18.708357), TopLogprob(token='<|end|>', bytes=None, logprob=-22.404844), TopLogprob(token=',', bytes=[44], logprob=-23.542389)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.91202426, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.91202426), TopLogprob(token='01', bytes=[48, 49], logprob=-1.8413379), TopLogprob(token='2', bytes=[50], logprob=-2.1927097), TopLogprob(token='05', bytes=[48, 53], logprob=-2.2241848), TopLogprob(token='10', bytes=[49, 48], logprob=-2.7076347)])]"
know,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kevin asks: Does Laura know that Mary is pregnant? Question: Does Kevin believe that Mary isn't pregnant?,Kevin asks: Does Laura know that Mary is pregnant?,Does Kevin believe that Mary is pregnant?,Does Kevin believe that Mary isn't pregnant?,0.01,-0.35679931361265005,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.817028), TopLogprob(token='No', bytes=[78, 111], logprob=-18.404036), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-18.707264), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.164661)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.03231444, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.03231444), TopLogprob(token='<|end|>', bytes=None, logprob=-3.4483569), TopLogprob(token='\n', bytes=[10], logprob=-17.27959), TopLogprob(token='<|end|>', bytes=None, logprob=-21.511993), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-23.673717)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.32448468, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.32448468), TopLogprob(token='00', bytes=[48, 48], logprob=-2.275149), TopLogprob(token='02', bytes=[48, 50], logprob=-2.7006748), TopLogprob(token='05', bytes=[48, 53], logprob=-2.7796142), TopLogprob(token='1', bytes=[49], logprob=-3.657027)])]"
pretend,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Nancy asks: Did Amanda pretend that Mary is pregnant? Question: Does Nancy believe that Mary isn't pregnant?,Nancy asks: Did Amanda pretend that Mary is pregnant?,Does Nancy believe that Mary is pregnant?,Does Nancy believe that Mary isn't pregnant?,0.8,-1.77850713667,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.763667e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.763667e-05), TopLogprob(token='1', bytes=[49], logprob=-9.952698), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.109499), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.361578), TopLogprob(token='-', bytes=[45], logprob=-18.400928)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.203558), TopLogprob(token=',', bytes=[44], logprob=-19.648252), TopLogprob(token='\n', bytes=[10], logprob=-20.16151), TopLogprob(token='<|end|>', bytes=None, logprob=-23.343794)]), ChatCompletionTokenLogprob(token='8', bytes=[56], logprob=-1.7784595, top_logprobs=[TopLogprob(token='8', bytes=[56], logprob=-1.7784595), TopLogprob(token='75', bytes=[55, 53], logprob=-1.7791309), TopLogprob(token='7', bytes=[55], logprob=-2.0313072), TopLogprob(token='6', bytes=[54], logprob=-2.092146), TopLogprob(token='80', bytes=[56, 48], logprob=-2.7027645)])]"
prove,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Lisa asks: Did Eric prove that Mary is pregnant? Question: Does Lisa believe that Mary isn't pregnant?,Lisa asks: Did Eric prove that Mary is pregnant?,Does Lisa believe that Mary is pregnant?,Does Lisa believe that Mary isn't pregnant?,0.7,-1.414559992203,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.392203e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.392203e-06), TopLogprob(token='1', bytes=[49], logprob=-11.971965), TopLogprob(token='-', bytes=[45], logprob=-18.684965), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.743475), TopLogprob(token='.', bytes=[46], logprob=-18.84431)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.415062), TopLogprob(token='\n', bytes=[10], logprob=-18.511011), TopLogprob(token='-', bytes=[45], logprob=-20.435658), TopLogprob(token='..', bytes=[46, 46], logprob=-21.012047)]), ChatCompletionTokenLogprob(token='7', bytes=[55], logprob=-1.4145536, top_logprobs=[TopLogprob(token='7', bytes=[55], logprob=-1.4145536), TopLogprob(token='6', bytes=[54], logprob=-1.604167), TopLogprob(token='75', bytes=[55, 53], logprob=-1.9905844), TopLogprob(token='70', bytes=[55, 48], logprob=-2.1831198), TopLogprob(token='8', bytes=[56], logprob=-2.4708204)])]"
reveal,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Daniel asks: Did Laura reveal that Mary is pregnant? Question: Does Daniel believe that Mary isn't pregnant?,Daniel asks: Did Laura reveal that Mary is pregnant?,Does Daniel believe that Mary is pregnant?,Does Daniel believe that Mary isn't pregnant?,0.2,-1.2387241361682,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1737043e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1737043e-06), TopLogprob(token='1', bytes=[49], logprob=-12.6859045), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.87954), TopLogprob(token='No', bytes=[78, 111], logprob=-18.120926), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.24502)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.8624639e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.8624639e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-13.222143), TopLogprob(token=',', bytes=[44], logprob=-21.835615), TopLogprob(token='\n', bytes=[10], logprob=-23.977152), TopLogprob(token='<|end|>', bytes=None, logprob=-24.182735)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.2387191, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.2387191), TopLogprob(token='20', bytes=[50, 48], logprob=-1.7974216), TopLogprob(token='25', bytes=[50, 53], logprob=-2.0191813), TopLogprob(token='1', bytes=[49], logprob=-2.5783281), TopLogprob(token='3', bytes=[51], logprob=-2.984105)])]"
say,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Steven asks: Did Jeffrey say that Mary is pregnant? Question: Does Steven believe that Mary isn't pregnant?,Steven asks: Did Jeffrey say that Mary is pregnant?,Does Steven believe that Mary is pregnant?,Does Steven believe that Mary isn't pregnant?,0.6,-1.559700847242,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.147242e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.147242e-06), TopLogprob(token='1', bytes=[49], logprob=-13.803052), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.81008), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.826578), TopLogprob(token='-', bytes=[45], logprob=-18.888716)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.513678), TopLogprob(token='\n', bytes=[10], logprob=-19.197449), TopLogprob(token='-', bytes=[45], logprob=-20.542189), TopLogprob(token='..', bytes=[46, 46], logprob=-21.083935)]), ChatCompletionTokenLogprob(token='6', bytes=[54], logprob=-1.5596997, top_logprobs=[TopLogprob(token='6', bytes=[54], logprob=-1.5596997), TopLogprob(token='4', bytes=[52], logprob=-1.8123356), TopLogprob(token='5', bytes=[53], logprob=-2.3302932), TopLogprob(token='60', bytes=[54, 48], logprob=-2.410026), TopLogprob(token='70', bytes=[55, 48], logprob=-2.7250705)])]"
see,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kimberly asks: Did Jason see that Mary is pregnant? Question: Does Kimberly believe that Mary isn't pregnant?,Kimberly asks: Did Jason see that Mary is pregnant?,Does Kimberly believe that Mary is pregnant?,Does Kimberly believe that Mary isn't pregnant?,0.2,-1.2231144902559998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.3202e-07), TopLogprob(token='1', bytes=[49], logprob=-14.76733), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-19.541323), TopLogprob(token='No', bytes=[78, 111], logprob=-19.734556), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-19.765131)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.0458236e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.0458236e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.798638), TopLogprob(token=',', bytes=[44], logprob=-22.881186), TopLogprob(token='\n', bytes=[10], logprob=-22.991274), TopLogprob(token='<|end|>', bytes=None, logprob=-23.651257)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.2230936, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.2230936), TopLogprob(token='1', bytes=[49], logprob=-1.557921), TopLogprob(token='20', bytes=[50, 48], logprob=-1.7384783), TopLogprob(token='25', bytes=[50, 53], logprob=-2.639834), TopLogprob(token='10', bytes=[49, 48], logprob=-2.698443)])]"
suggest,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kenneth asks: Did Ronald suggest that Mary is pregnant? Question: Does Kenneth believe that Mary isn't pregnant?,Kenneth asks: Did Ronald suggest that Mary is pregnant?,Does Kenneth believe that Mary is pregnant?,Does Kenneth believe that Mary isn't pregnant?,0.6,-1.0114223432602998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.7432603e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.7432603e-06), TopLogprob(token='1', bytes=[49], logprob=-13.3402195), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.695192), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.771269), TopLogprob(token='-', bytes=[45], logprob=-18.905428)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.48802), TopLogprob(token='\n', bytes=[10], logprob=-18.550594), TopLogprob(token='<|end|>', bytes=None, logprob=-19.85773), TopLogprob(token='-', bytes=[45], logprob=-20.393581)]), ChatCompletionTokenLogprob(token='6', bytes=[54], logprob=-1.0114206, top_logprobs=[TopLogprob(token='6', bytes=[54], logprob=-1.0114206), TopLogprob(token='5', bytes=[53], logprob=-2.145536), TopLogprob(token='60', bytes=[54, 48], logprob=-2.2281127), TopLogprob(token='4', bytes=[52], logprob=-2.4795241), TopLogprob(token='7', bytes=[55], logprob=-2.6746478)])]"
think,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: George asks: Does Michelle think that Mary is pregnant? Question: Does George believe that Mary isn't pregnant?,George asks: Does Michelle think that Mary is pregnant?,Does George believe that Mary is pregnant?,Does George believe that Mary isn't pregnant?,0.5,-0.93198355894,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.735894e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.735894e-05), TopLogprob(token='1', bytes=[49], logprob=-10.969292), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.484201), TopLogprob(token='-', bytes=[45], logprob=-18.167429), TopLogprob(token='We', bytes=[87, 101], logprob=-18.499422)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.395748), TopLogprob(token=',', bytes=[44], logprob=-18.7295), TopLogprob(token='\n', bytes=[10], logprob=-19.814117), TopLogprob(token='-', bytes=[45], logprob=-21.140537)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.9319662, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.9319662), TopLogprob(token='6', bytes=[54], logprob=-1.4252084), TopLogprob(token='7', bytes=[55], logprob=-2.869062), TopLogprob(token='50', bytes=[53, 48], logprob=-2.9865012), TopLogprob(token='4', bytes=[52], logprob=-3.0886092)])]"
acknowledge,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Donna asks: Did Ryan acknowledge that Josie went on vacation to France? Question: Does Donna believe that Josie didn't go on vacation to France?,Donna asks: Did Ryan acknowledge that Josie went on vacation to France?,Does Donna believe that Josie went on vacation to France?,Does Donna believe that Josie didn't go on vacation to France?,0.2,-1.73924428324365,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='1', bytes=[49], logprob=-14.60394), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.695671), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.82389), TopLogprob(token='-', bytes=[45], logprob=-19.23885)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-4.3202e-07), TopLogprob(token='<|end|>', bytes=None, logprob=-14.869514), TopLogprob(token=',', bytes=[44], logprob=-19.639828), TopLogprob(token='\n', bytes=[10], logprob=-21.209894), TopLogprob(token='-', bytes=[45], logprob=-23.501385)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.7392433, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.7392433), TopLogprob(token='25', bytes=[50, 53], logprob=-1.8157928), TopLogprob(token='3', bytes=[51], logprob=-2.0520751), TopLogprob(token='4', bytes=[52], logprob=-2.110726), TopLogprob(token='5', bytes=[53], logprob=-2.183602)])]"
admit,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Lisa asks: Did Timothy admit that Josie went on vacation to France? Question: Does Lisa believe that Josie didn't go on vacation to France?,Lisa asks: Did Timothy admit that Josie went on vacation to France?,Does Lisa believe that Josie went on vacation to France?,Does Lisa believe that Josie didn't go on vacation to France?,0.5,-0.43352188201999997,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.3202e-07), TopLogprob(token='1', bytes=[49], logprob=-14.752975), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.216122), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.240843), TopLogprob(token='-', bytes=[45], logprob=-18.937265)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.907825), TopLogprob(token=',', bytes=[44], logprob=-18.080738), TopLogprob(token='\n', bytes=[10], logprob=-20.349838), TopLogprob(token='-', bytes=[45], logprob=-21.029686)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.43352145, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.43352145), TopLogprob(token='4', bytes=[52], logprob=-2.3687747), TopLogprob(token='6', bytes=[54], logprob=-2.4128), TopLogprob(token='7', bytes=[55], logprob=-3.4194129), TopLogprob(token='50', bytes=[53, 48], logprob=-3.4303362)])]"
announce,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Karen asks: Did Amanda announce that Josie went on vacation to France? Question: Does Karen believe that Josie didn't go on vacation to France?,Karen asks: Did Amanda announce that Josie went on vacation to France?,Does Karen believe that Josie went on vacation to France?,Does Karen believe that Josie didn't go on vacation to France?,0.5,-0.02604035981633,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.340221), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.344069), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.471317), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-19.074617)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.10284), TopLogprob(token='<|end|>', bytes=None, logprob=-19.617584), TopLogprob(token='\n', bytes=[10], logprob=-19.90459), TopLogprob(token='-', bytes=[45], logprob=-20.734299)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.026040047, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.026040047), TopLogprob(token='6', bytes=[54], logprob=-4.5073805), TopLogprob(token='50', bytes=[53, 48], logprob=-4.777028), TopLogprob(token='4', bytes=[52], logprob=-5.7302237), TopLogprob(token='7', bytes=[55], logprob=-6.74286)])]"
annoyed,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Sandra asks: Is Michelle annoyed that Josie went on vacation to France? Question: Does Sandra believe that Josie didn't go on vacation to France?,Sandra asks: Is Michelle annoyed that Josie went on vacation to France?,Does Sandra believe that Josie went on vacation to France?,Does Sandra believe that Josie didn't go on vacation to France?,0.01,-0.405989566309,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.2842309e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.2842309e-05), TopLogprob(token='1', bytes=[49], logprob=-10.695318), TopLogprob(token='No', bytes=[78, 111], logprob=-16.62563), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.489292), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.989937)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.024369504, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.024369504), TopLogprob(token='<|end|>', bytes=None, logprob=-3.7266133), TopLogprob(token='\n', bytes=[10], logprob=-14.18414), TopLogprob(token='<|end|>', bytes=None, logprob=-20.45886), TopLogprob(token=' \n', bytes=[32, 10], logprob=-22.97435)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.38159722, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.38159722), TopLogprob(token='1', bytes=[49], logprob=-2.0307977), TopLogprob(token='05', bytes=[48, 53], logprob=-2.7814214), TopLogprob(token='02', bytes=[48, 50], logprob=-3.2423475), TopLogprob(token='10', bytes=[49, 48], logprob=-3.724737)])]"
right,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Cynthia asks: Is Sharon right that Josie went on vacation to France? Question: Does Cynthia believe that Josie didn't go on vacation to France?,Cynthia asks: Is Sharon right that Josie went on vacation to France?,Does Cynthia believe that Josie went on vacation to France?,Does Cynthia believe that Josie didn't go on vacation to France?,0.5,-0.15567089361265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.142056), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.908964), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.938276), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.846603)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.549835), TopLogprob(token='<|end|>', bytes=None, logprob=-18.883547), TopLogprob(token='\n', bytes=[10], logprob=-19.67888), TopLogprob(token='-', bytes=[45], logprob=-20.622063)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.1556707, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.1556707), TopLogprob(token='4', bytes=[52], logprob=-3.177895), TopLogprob(token='50', bytes=[53, 48], logprob=-3.1873174), TopLogprob(token='6', bytes=[54], logprob=-3.318047), TopLogprob(token='7', bytes=[55], logprob=-5.1216893)])]"
confess,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Christopher asks: Did Ronald confess that Josie went on vacation to France? Question: Does Christopher believe that Josie didn't go on vacation to France?,Christopher asks: Did Ronald confess that Josie went on vacation to France?,Does Christopher believe that Josie went on vacation to France?,Does Christopher believe that Josie didn't go on vacation to France?,0.5,-0.36402489361265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.671875), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.359375), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.78125), TopLogprob(token='-', bytes=[45], logprob=-19.085938)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.15625), TopLogprob(token=',', bytes=[44], logprob=-19.84375), TopLogprob(token='\n', bytes=[10], logprob=-21.34375), TopLogprob(token='-', bytes=[45], logprob=-22.335938)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.3640247, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.3640247), TopLogprob(token='4', bytes=[52], logprob=-2.3327746), TopLogprob(token='6', bytes=[54], logprob=-2.5046496), TopLogprob(token='50', bytes=[53, 48], logprob=-3.2546496), TopLogprob(token='7', bytes=[55], logprob=-4.0515246)])]"
confirm,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Nancy asks: Did Eric confirm that Josie went on vacation to France? Question: Does Nancy believe that Josie didn't go on vacation to France?,Nancy asks: Did Eric confirm that Josie went on vacation to France?,Does Nancy believe that Josie went on vacation to France?,Does Nancy believe that Josie didn't go on vacation to France?,0.5,-0.8749919128163299,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.271702), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.532253), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.574413), TopLogprob(token='-', bytes=[45], logprob=-19.03833)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.24145), TopLogprob(token='<|end|>', bytes=None, logprob=-18.899109), TopLogprob(token='\n', bytes=[10], logprob=-19.780815), TopLogprob(token='-', bytes=[45], logprob=-21.061947)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.8749916, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.8749916), TopLogprob(token='4', bytes=[52], logprob=-1.6302426), TopLogprob(token='6', bytes=[54], logprob=-1.757129), TopLogprob(token='7', bytes=[55], logprob=-2.999162), TopLogprob(token='3', bytes=[51], logprob=-3.5246365)])]"
