verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
hear,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Scott asks: Did Gary hear that Mary is pregnant? Question: Is Scott certain that Mary is pregnant?,Scott asks: Did Gary hear that Mary is pregnant?,Is Scott certain that Mary is pregnant?,Is Scott certain that Mary isn't pregnant?,0.5,-0.17528068403,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005197896, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005197896), TopLogprob(token='1', bytes=[49], logprob=-7.5660696), TopLogprob(token='No', bytes=[78, 111], logprob=-13.14424), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-18.490707), TopLogprob(token=' ', bytes=[32], logprob=-19.082655)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00022034443, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00022034443), TopLogprob(token='<|end|>', bytes=None, logprob=-8.420623), TopLogprob(token='\n', bytes=[10], logprob=-20.287348), TopLogprob(token='<|end|>', bytes=None, logprob=-20.642872), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-23.789118)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.17454055, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.17454055), TopLogprob(token='50', bytes=[53, 48], logprob=-3.0541067), TopLogprob(token='01', bytes=[48, 49], logprob=-3.181491), TopLogprob(token='0', bytes=[48], logprob=-4.2362814), TopLogprob(token='00', bytes=[48, 48], logprob=-4.3042173)])]"
inform,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kathleen asks: Did Jonathan inform Jane that Mary is pregnant? Question: Is Kathleen certain that Mary is pregnant?,Kathleen asks: Did Jonathan inform Jane that Mary is pregnant?,Is Kathleen certain that Mary is pregnant?,Is Kathleen certain that Mary isn't pregnant?,0.5,-0.854137275,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.08783209, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.08783209), TopLogprob(token='1', bytes=[49], logprob=-2.4760308), TopLogprob(token='No', bytes=[78, 111], logprob=-11.793078), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.446397), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.02869)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000318185, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000318185), TopLogprob(token='<|end|>', bytes=None, logprob=-8.053324), TopLogprob(token='\n', bytes=[10], logprob=-18.11295), TopLogprob(token='<|end|>', bytes=None, logprob=-18.635323), TopLogprob(token=',', bytes=[44], logprob=-22.84327)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.765987, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.765987), TopLogprob(token='99', bytes=[57, 57], logprob=-1.538652), TopLogprob(token='01', bytes=[48, 49], logprob=-1.5487666), TopLogprob(token='00', bytes=[48, 48], logprob=-3.857452), TopLogprob(token='95', bytes=[57, 53], logprob=-4.123838)])]"
know,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Tyler asks: Does Stephanie know that Mary is pregnant? Question: Is Tyler certain that Mary is pregnant?,Tyler asks: Does Stephanie know that Mary is pregnant?,Is Tyler certain that Mary is pregnant?,Is Tyler certain that Mary isn't pregnant?,1,-0.0033446597,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0033446597, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0033446597), TopLogprob(token='0', bytes=[48], logprob=-5.70383), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.055133), TopLogprob(token='No', bytes=[78, 111], logprob=-16.136223), TopLogprob(token=' ', bytes=[32], logprob=-18.201546)])]"
pretend,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kathleen asks: Did Stephanie pretend that Mary is pregnant? Question: Is Kathleen certain that Mary is pregnant?,Kathleen asks: Did Stephanie pretend that Mary is pregnant?,Is Kathleen certain that Mary is pregnant?,Is Kathleen certain that Mary isn't pregnant?,0.5,-0.616902133588,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.8908588e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.8908588e-05), TopLogprob(token='1', bytes=[49], logprob=-10.876774), TopLogprob(token='No', bytes=[78, 111], logprob=-16.815351), TopLogprob(token='-', bytes=[45], logprob=-19.398613), TopLogprob(token=' ', bytes=[32], logprob=-19.65354)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000350955, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000350955), TopLogprob(token='<|end|>', bytes=None, logprob=-7.955181), TopLogprob(token='\n', bytes=[10], logprob=-18.75178), TopLogprob(token='<|end|>', bytes=None, logprob=-19.37709), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.866901)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.61653227, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.61653227), TopLogprob(token='01', bytes=[48, 49], logprob=-1.2840834), TopLogprob(token='00', bytes=[48, 48], logprob=-2.0563116), TopLogprob(token='50', bytes=[53, 48], logprob=-4.016757), TopLogprob(token='0', bytes=[48], logprob=-4.414027)])]"
prove,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Cynthia asks: Did Sharon prove that Mary is pregnant? Question: Is Cynthia certain that Mary is pregnant?,Cynthia asks: Did Sharon prove that Mary is pregnant?,Is Cynthia certain that Mary is pregnant?,Is Cynthia certain that Mary isn't pregnant?,0.01,-0.637846018,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-18.203516), TopLogprob(token='1', bytes=[49], logprob=-18.733036), TopLogprob(token=' ', bytes=[32], logprob=-19.750093), TopLogprob(token='-', bytes=[45], logprob=-20.376202)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.037614368, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.037614368), TopLogprob(token='<|end|>', bytes=None, logprob=-3.299127), TopLogprob(token='\n', bytes=[10], logprob=-15.37426), TopLogprob(token='<|end|>', bytes=None, logprob=-17.732224), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-21.277613)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.60023165, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.60023165), TopLogprob(token='00', bytes=[48, 48], logprob=-1.0495076), TopLogprob(token='0', bytes=[48], logprob=-2.7154603), TopLogprob(token='5', bytes=[53], logprob=-4.0846314), TopLogprob(token='1', bytes=[49], logprob=-5.5514455)])]"
reveal,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kevin asks: Did Laura reveal that Mary is pregnant? Question: Is Kevin certain that Mary is pregnant?,Kevin asks: Did Laura reveal that Mary is pregnant?,Is Kevin certain that Mary is pregnant?,Is Kevin certain that Mary isn't pregnant?,0.5,-1.10446620281633,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.676844), TopLogprob(token='No', bytes=[78, 111], logprob=-16.261147), TopLogprob(token=' ', bytes=[32], logprob=-19.148832), TopLogprob(token='-', bytes=[45], logprob=-20.098858)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.05080709, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.05080709), TopLogprob(token='<|end|>', bytes=None, logprob=-3.005023), TopLogprob(token='\n', bytes=[10], logprob=-14.938357), TopLogprob(token='<|end|>', bytes=None, logprob=-17.57608), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-20.22654)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-1.0536588, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-1.0536588), TopLogprob(token='01', bytes=[48, 49], logprob=-1.1821035), TopLogprob(token='00', bytes=[48, 48], logprob=-1.3004087), TopLogprob(token='0', bytes=[48], logprob=-3.1085105), TopLogprob(token='50', bytes=[53, 48], logprob=-3.8944793)])]"
say,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Betty asks: Did Jeffrey say that Mary is pregnant? Question: Is Betty certain that Mary is pregnant?,Betty asks: Did Jeffrey say that Mary is pregnant?,Is Betty certain that Mary is pregnant?,Is Betty certain that Mary isn't pregnant?,0.5,-1.04098814,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-17.912905), TopLogprob(token='1', bytes=[49], logprob=-18.979172), TopLogprob(token=' ', bytes=[32], logprob=-19.769485), TopLogprob(token='-', bytes=[45], logprob=-20.527617)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.02859744, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.02859744), TopLogprob(token='<|end|>', bytes=None, logprob=-3.5687203), TopLogprob(token='\n', bytes=[10], logprob=-14.751014), TopLogprob(token='<|end|>', bytes=None, logprob=-18.154066), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-20.625935)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-1.0123907, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-1.0123907), TopLogprob(token='01', bytes=[48, 49], logprob=-1.1266619), TopLogprob(token='0', bytes=[48], logprob=-1.7278982), TopLogprob(token='00', bytes=[48, 48], logprob=-2.2980752), TopLogprob(token='50', bytes=[53, 48], logprob=-4.6735864)])]"
see,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Christopher asks: Did Ronald see that Mary is pregnant? Question: Is Christopher certain that Mary is pregnant?,Christopher asks: Did Ronald see that Mary is pregnant?,Is Christopher certain that Mary is pregnant?,Is Christopher certain that Mary isn't pregnant?,0.5,-0.1096934636373,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.7432603e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.7432603e-06), TopLogprob(token='1', bytes=[49], logprob=-13.412737), TopLogprob(token='No', bytes=[78, 111], logprob=-16.454811), TopLogprob(token=' ', bytes=[32], logprob=-19.839033), TopLogprob(token='-', bytes=[45], logprob=-20.05382)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.8100377e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.8100377e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.179878), TopLogprob(token='\n', bytes=[10], logprob=-16.61765), TopLogprob(token='<|end|>', bytes=None, logprob=-20.785587), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-21.567984)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.10965362, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.10965362), TopLogprob(token='50', bytes=[53, 48], logprob=-3.3487685), TopLogprob(token='01', bytes=[48, 49], logprob=-3.4635298), TopLogprob(token='0', bytes=[48], logprob=-4.1436787), TopLogprob(token='00', bytes=[48, 48], logprob=-4.5163918)])]"
suggest,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kenneth asks: Did Rebecca suggest that Mary is pregnant? Question: Is Kenneth certain that Mary is pregnant?,Kenneth asks: Did Rebecca suggest that Mary is pregnant?,Is Kenneth certain that Mary is pregnant?,Is Kenneth certain that Mary isn't pregnant?,0.01,-0.9052236570000001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-17.82697), TopLogprob(token='1', bytes=[49], logprob=-18.068623), TopLogprob(token=' ', bytes=[32], logprob=-19.925724), TopLogprob(token='-', bytes=[45], logprob=-20.228815)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.007798257, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.007798257), TopLogprob(token='<|end|>', bytes=None, logprob=-4.857774), TopLogprob(token='\n', bytes=[10], logprob=-15.910548), TopLogprob(token='<|end|>', bytes=None, logprob=-18.761644), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.074736)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.8974254, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.8974254), TopLogprob(token='5', bytes=[53], logprob=-1.3164184), TopLogprob(token='00', bytes=[48, 48], logprob=-2.8000648), TopLogprob(token='0', bytes=[48], logprob=-3.040223), TopLogprob(token='4', bytes=[52], logprob=-3.3125618)])]"
think,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Scott asks: Does Emily think that Mary is pregnant? Question: Is Scott certain that Mary is pregnant?,Scott asks: Does Emily think that Mary is pregnant?,Is Scott certain that Mary is pregnant?,Is Scott certain that Mary isn't pregnant?,0.5,-0.65131036031265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.450354), TopLogprob(token='No', bytes=[78, 111], logprob=-17.398468), TopLogprob(token='-', bytes=[45], logprob=-20.062216), TopLogprob(token=' ', bytes=[32], logprob=-20.186245)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0037708667, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0037708667), TopLogprob(token='<|end|>', bytes=None, logprob=-5.5823727), TopLogprob(token='\n', bytes=[10], logprob=-16.116785), TopLogprob(token='<|end|>', bytes=None, logprob=-18.762926), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-21.59022)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.6475393, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.6475393), TopLogprob(token='01', bytes=[48, 49], logprob=-1.2789805), TopLogprob(token='00', bytes=[48, 48], logprob=-2.405802), TopLogprob(token='0', bytes=[48], logprob=-3.2103179), TopLogprob(token='50', bytes=[53, 48], logprob=-3.7221873)])]"
polar,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Jennifer asks: Is Mary pregnant? Question: Is Jennifer certain that Mary is pregnant?,Jennifer asks: Is Mary pregnant?,Is Jennifer certain that Mary is pregnant?,,0.01,-0.585138827,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-17.895582), TopLogprob(token='1', bytes=[49], logprob=-18.146797), TopLogprob(token=' ', bytes=[32], logprob=-20.404526), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-20.612349)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.017448127, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.017448127), TopLogprob(token='<|end|>', bytes=None, logprob=-4.057239), TopLogprob(token='\n', bytes=[10], logprob=-16.408493), TopLogprob(token='<|end|>', bytes=None, logprob=-18.36808), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-20.068277)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.5676907, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.5676907), TopLogprob(token='00', bytes=[48, 48], logprob=-1.6856143), TopLogprob(token='5', bytes=[53], logprob=-2.7175434), TopLogprob(token='0', bytes=[48], logprob=-2.8729503), TopLogprob(token='1', bytes=[49], logprob=-3.4272163)])]"
acknowledge,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Kimberly asks: Did Laura acknowledge that Josie went on vacation to France? Question: Is Kimberly certain that Josie went on vacation to France?,Kimberly asks: Did Laura acknowledge that Josie went on vacation to France?,Is Kimberly certain that Josie went on vacation to France?,Is Kimberly certain that Josie didn't go on vacation to France?,0.5,-0.014327655256,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.577686e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.577686e-06), TopLogprob(token='1', bytes=[49], logprob=-12.8967085), TopLogprob(token='No', bytes=[78, 111], logprob=-17.043287), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.700926), TopLogprob(token='-', bytes=[45], logprob=-19.745104)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.831257e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.831257e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.915156), TopLogprob(token='\n', bytes=[10], logprob=-20.685425), TopLogprob(token='<|end|>', bytes=None, logprob=-22.617924), TopLogprob(token=',', bytes=[44], logprob=-23.364433)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.014306765, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.014306765), TopLogprob(token='50', bytes=[53, 48], logprob=-5.2202125), TopLogprob(token='01', bytes=[48, 49], logprob=-5.4013247), TopLogprob(token='6', bytes=[54], logprob=-6.614816), TopLogprob(token='4', bytes=[52], logprob=-7.5159965)])]"
admit,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: George asks: Did Emily admit that Josie went on vacation to France? Question: Is George certain that Josie went on vacation to France?,George asks: Did Emily admit that Josie went on vacation to France?,Is George certain that Josie went on vacation to France?,Is George certain that Josie didn't go on vacation to France?,0.5,-0.13020773411,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.954292), TopLogprob(token='No', bytes=[78, 111], logprob=-18.782555), TopLogprob(token='-', bytes=[45], logprob=-19.811617), TopLogprob(token=' ', bytes=[32], logprob=-20.093147)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.550411e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.550411e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.800173), TopLogprob(token='\n', bytes=[10], logprob=-19.25426), TopLogprob(token='<|end|>', bytes=None, logprob=-22.37935), TopLogprob(token=',', bytes=[44], logprob=-24.37974)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.13015223, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.13015223), TopLogprob(token='01', bytes=[48, 49], logprob=-3.1415963), TopLogprob(token='4', bytes=[52], logprob=-3.652392), TopLogprob(token='50', bytes=[53, 48], logprob=-4.90997), TopLogprob(token='3', bytes=[51], logprob=-5.1483216)])]"
announce,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Donna asks: Did Rebecca announce that Josie went on vacation to France? Question: Is Donna certain that Josie went on vacation to France?,Donna asks: Did Rebecca announce that Josie went on vacation to France?,Is Donna certain that Josie went on vacation to France?,Is Donna certain that Josie didn't go on vacation to France?,0.5,-0.15908531605,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-19.121735), TopLogprob(token='No', bytes=[78, 111], logprob=-19.654963), TopLogprob(token='-', bytes=[45], logprob=-20.341618), TopLogprob(token=' ', bytes=[32], logprob=-20.464903)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00016432605, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00016432605), TopLogprob(token='<|end|>', bytes=None, logprob=-8.714516), TopLogprob(token='\n', bytes=[10], logprob=-17.545815), TopLogprob(token='<|end|>', bytes=None, logprob=-21.335222), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-23.276052)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.15892099, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.15892099), TopLogprob(token='01', bytes=[48, 49], logprob=-2.5466087), TopLogprob(token='0', bytes=[48], logprob=-3.9992874), TopLogprob(token='50', bytes=[53, 48], logprob=-4.760937), TopLogprob(token='1', bytes=[49], logprob=-5.0410275)])]"
annoyed,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Donna asks: Is Ronald annoyed that Josie went on vacation to France? Question: Is Donna certain that Josie went on vacation to France?,Donna asks: Is Ronald annoyed that Josie went on vacation to France?,Is Donna certain that Josie went on vacation to France?,Is Donna certain that Josie didn't go on vacation to France?,1,-0.0011747478,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0011747478, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0011747478), TopLogprob(token='0', bytes=[48], logprob=-6.7522583), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.047409), TopLogprob(token='No', bytes=[78, 111], logprob=-17.900017), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.75042)])]"
right,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Is Ryan right that Josie went on vacation to France? Question: Is Brian certain that Josie went on vacation to France?,Brian asks: Is Ryan right that Josie went on vacation to France?,Is Brian certain that Josie went on vacation to France?,Is Brian certain that Josie didn't go on vacation to France?,0.5,-0.0138833089813,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.177021), TopLogprob(token='No', bytes=[78, 111], logprob=-18.549078), TopLogprob(token='-', bytes=[45], logprob=-19.745407), TopLogprob(token=' ', bytes=[32], logprob=-19.948935)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.6769813e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.6769813e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-12.098658), TopLogprob(token='\n', bytes=[10], logprob=-18.516666), TopLogprob(token=',', bytes=[44], logprob=-21.869555), TopLogprob(token='<|end|>', bytes=None, logprob=-22.551199)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.013877632, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.013877632), TopLogprob(token='50', bytes=[53, 48], logprob=-4.9366074), TopLogprob(token='01', bytes=[48, 49], logprob=-6.0085983), TopLogprob(token='4', bytes=[52], logprob=-6.4910164), TopLogprob(token='6', bytes=[54], logprob=-7.851782)])]"
confess,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Sandra asks: Did Rebecca confess that Josie went on vacation to France? Question: Is Sandra certain that Josie went on vacation to France?,Sandra asks: Did Rebecca confess that Josie went on vacation to France?,Is Sandra certain that Josie went on vacation to France?,Is Sandra certain that Josie didn't go on vacation to France?,0.5,-0.23952222648000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.630108), TopLogprob(token='No', bytes=[78, 111], logprob=-18.65308), TopLogprob(token='-', bytes=[45], logprob=-20.335108), TopLogprob(token=' ', bytes=[32], logprob=-20.341503)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00019364648, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00019364648), TopLogprob(token='<|end|>', bytes=None, logprob=-8.549964), TopLogprob(token='\n', bytes=[10], logprob=-17.990341), TopLogprob(token='<|end|>', bytes=None, logprob=-21.723381), TopLogprob(token=',', bytes=[44], logprob=-23.978174)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.23932858, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.23932858), TopLogprob(token='01', bytes=[48, 49], logprob=-1.7726767), TopLogprob(token='0', bytes=[48], logprob=-4.9219666), TopLogprob(token='1', bytes=[49], logprob=-5.050337), TopLogprob(token='50', bytes=[53, 48], logprob=-5.073946)])]"
confirm,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Betty asks: Did Sharon confirm that Josie went on vacation to France? Question: Is Betty certain that Josie went on vacation to France?,Betty asks: Did Sharon confirm that Josie went on vacation to France?,Is Betty certain that Josie went on vacation to France?,Is Betty certain that Josie didn't go on vacation to France?,0.5,-0.15296743381,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-18.246672), TopLogprob(token='No', bytes=[78, 111], logprob=-19.049286), TopLogprob(token='-', bytes=[45], logprob=-20.278442), TopLogprob(token=' ', bytes=[32], logprob=-20.442312)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.962381e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.962381e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.8464365), TopLogprob(token='\n', bytes=[10], logprob=-16.825838), TopLogprob(token=',', bytes=[44], logprob=-21.394295), TopLogprob(token='<|end|>', bytes=None, logprob=-21.776655)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.15294781, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.15294781), TopLogprob(token='01', bytes=[48, 49], logprob=-3.0002265), TopLogprob(token='0', bytes=[48], logprob=-3.8227592), TopLogprob(token='4', bytes=[52], logprob=-4.3074317), TopLogprob(token='1', bytes=[49], logprob=-4.6041903)])]"
demonstrate,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Ashley asks: Did Melissa demonstrate that Josie went on vacation to France? Question: Is Ashley certain that Josie went on vacation to France?,Ashley asks: Did Melissa demonstrate that Josie went on vacation to France?,Is Ashley certain that Josie went on vacation to France?,Is Ashley certain that Josie didn't go on vacation to France?,0.01,-1.0211772803,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-19.04377), TopLogprob(token='No', bytes=[78, 111], logprob=-19.083342), TopLogprob(token='-', bytes=[45], logprob=-20.236025), TopLogprob(token=' ', bytes=[32], logprob=-20.312168)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0004866803, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0004866803), TopLogprob(token='<|end|>', bytes=None, logprob=-7.6283097), TopLogprob(token='\n', bytes=[10], logprob=-19.051313), TopLogprob(token='<|end|>', bytes=None, logprob=-21.4811), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-25.03805)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.0206906, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.0206906), TopLogprob(token='5', bytes=[53], logprob=-1.2703701), TopLogprob(token='25', bytes=[50, 53], logprob=-3.2004771), TopLogprob(token='2', bytes=[50], logprob=-3.2289767), TopLogprob(token='1', bytes=[49], logprob=-3.2389598)])]"
