verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
hear,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Scott asks: Did Gary hear that Mary is pregnant? Question: Is Scott certain that Mary is pregnant?,Scott asks: Did Gary hear that Mary is pregnant?,Is Scott certain that Mary is pregnant?,Is Scott certain that Mary isn't pregnant?,0.10,-1.952957585716,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-8.1609716e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-8.1609716e-05), TopLogprob(token='1', bytes=[49], logprob=-9.711243), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.208418), TopLogprob(token=' ', bytes=[32], logprob=-13.206638), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.304007)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.002254576, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.002254576), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0973625), TopLogprob(token=' ', bytes=[32], logprob=-13.586402), TopLogprob(token='<|end|>', bytes=None, logprob=-14.506366), TopLogprob(token=',', bytes=[44], logprob=-14.568614)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.9506214, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.9506214), TopLogprob(token='20', bytes=[50, 48], logprob=-1.9587371), TopLogprob(token='75', bytes=[55, 53], logprob=-2.6998374), TopLogprob(token='85', bytes=[56, 53], logprob=-2.7894447), TopLogprob(token='70', bytes=[55, 48], logprob=-2.7901847)])]"
inform,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kathleen asks: Did Jonathan inform Jane that Mary is pregnant? Question: Is Kathleen certain that Mary is pregnant?,Kathleen asks: Did Jonathan inform Jane that Mary is pregnant?,Is Kathleen certain that Mary is pregnant?,Is Kathleen certain that Mary isn't pregnant?,0.85,-1.7515377168,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0010977148, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0010977148), TopLogprob(token='1', bytes=[49], logprob=-6.8355494), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.27362), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.477998), TopLogprob(token=' ', bytes=[32], logprob=-12.973596)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.001286902, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.001286902), TopLogprob(token='<|end|>', bytes=None, logprob=-6.6586337), TopLogprob(token=' ', bytes=[32], logprob=-13.831994), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.383511), TopLogprob(token='<|end|>', bytes=None, logprob=-14.3901005)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.7491531, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.7491531), TopLogprob(token='90', bytes=[57, 48], logprob=-2.0487118), TopLogprob(token='80', bytes=[56, 48], logprob=-2.2153587), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3231468), TopLogprob(token='95', bytes=[57, 53], logprob=-2.3609848)])]"
know,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Tyler asks: Does Stephanie know that Mary is pregnant? Question: Is Tyler certain that Mary is pregnant?,Tyler asks: Does Stephanie know that Mary is pregnant?,Is Tyler certain that Mary is pregnant?,Is Tyler certain that Mary isn't pregnant?,0.85,-1.9200577678,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0002639583, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0002639583), TopLogprob(token='1', bytes=[49], logprob=-8.315654), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.262927), TopLogprob(token='I', bytes=[73], logprob=-13.350146), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.795068)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0006307095, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0006307095), TopLogprob(token='<|end|>', bytes=None, logprob=-7.371576), TopLogprob(token=' ', bytes=[32], logprob=-14.533898), TopLogprob(token=',', bytes=[44], logprob=-15.095631), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.160864)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.9191631, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.9191631), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1334958), TopLogprob(token='80', bytes=[56, 48], logprob=-2.2560163), TopLogprob(token='90', bytes=[57, 48], logprob=-2.2862153), TopLogprob(token='8', bytes=[56], logprob=-2.3898892)])]"
pretend,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kathleen asks: Did Stephanie pretend that Mary is pregnant? Question: Is Kathleen certain that Mary is pregnant?,Kathleen asks: Did Stephanie pretend that Mary is pregnant?,Is Kathleen certain that Mary is pregnant?,Is Kathleen certain that Mary isn't pregnant?,0.00,-1.3517486920300001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00057543203, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00057543203), TopLogprob(token='1', bytes=[49], logprob=-7.533239), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.638417), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.660293), TopLogprob(token=' ', bytes=[32], logprob=-12.815839)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.03462946, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.03462946), TopLogprob(token='<|end|>', bytes=None, logprob=-3.380794), TopLogprob(token=' ', bytes=[32], logprob=-12.09499), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-12.493429), TopLogprob(token='\n', bytes=[10], logprob=-12.851458)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-1.3165438, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-1.3165438), TopLogprob(token='10', bytes=[49, 48], logprob=-1.5046904), TopLogprob(token='01', bytes=[48, 49], logprob=-2.10302), TopLogprob(token='05', bytes=[48, 53], logprob=-2.3570921), TopLogprob(token='1', bytes=[49], logprob=-2.9154875)])]"
prove,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Cynthia asks: Did Sharon prove that Mary is pregnant? Question: Is Cynthia certain that Mary is pregnant?,Cynthia asks: Did Sharon prove that Mary is pregnant?,Is Cynthia certain that Mary is pregnant?,Is Cynthia certain that Mary isn't pregnant?,0.10,-0.91911494716,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00025692896, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00025692896), TopLogprob(token='1', bytes=[49], logprob=-8.311685), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.7889185), TopLogprob(token=' ', bytes=[32], logprob=-13.863612), TopLogprob(token='I', bytes=[73], logprob=-14.873847)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0033548782, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0033548782), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7006016), TopLogprob(token=' ', bytes=[32], logprob=-13.456789), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.592302), TopLogprob(token='\n', bytes=[10], logprob=-13.621117)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-0.91550314, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-0.91550314), TopLogprob(token='00', bytes=[48, 48], logprob=-2.2323575), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3127294), TopLogprob(token='05', bytes=[48, 53], logprob=-2.3213449), TopLogprob(token='1', bytes=[49], logprob=-2.908236)])]"
reveal,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kevin asks: Did Laura reveal that Mary is pregnant? Question: Is Kevin certain that Mary is pregnant?,Kevin asks: Did Laura reveal that Mary is pregnant?,Is Kevin certain that Mary is pregnant?,Is Kevin certain that Mary isn't pregnant?,0.85,-2.0790424451700003,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00042340517, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00042340517), TopLogprob(token='1', bytes=[49], logprob=-7.8893833), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.422253), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.333973), TopLogprob(token=' ', bytes=[32], logprob=-13.636684)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00184404, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00184404), TopLogprob(token='<|end|>', bytes=None, logprob=-6.298019), TopLogprob(token=' ', bytes=[32], logprob=-14.006418), TopLogprob(token=',', bytes=[44], logprob=-14.604577), TopLogprob(token='\n', bytes=[10], logprob=-15.030789)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.076775, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.076775), TopLogprob(token='10', bytes=[49, 48], logprob=-2.1217427), TopLogprob(token='20', bytes=[50, 48], logprob=-2.2543416), TopLogprob(token='75', bytes=[55, 53], logprob=-2.5499043), TopLogprob(token='80', bytes=[56, 48], logprob=-2.7299542)])]"
say,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Betty asks: Did Jeffrey say that Mary is pregnant? Question: Is Betty certain that Mary is pregnant?,Betty asks: Did Jeffrey say that Mary is pregnant?,Is Betty certain that Mary is pregnant?,Is Betty certain that Mary isn't pregnant?,0.10,-1.3594765084,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0004815545, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0004815545), TopLogprob(token='1', bytes=[49], logprob=-7.6696253), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.835101), TopLogprob(token=' ', bytes=[32], logprob=-12.884362), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.8204775)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0023813539, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0023813539), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0431128), TopLogprob(token=' ', bytes=[32], logprob=-13.6742735), TopLogprob(token='\n', bytes=[10], logprob=-13.766984), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.026018)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.3566136, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.3566136), TopLogprob(token='20', bytes=[50, 48], logprob=-1.7634969), TopLogprob(token='2', bytes=[50], logprob=-2.2366185), TopLogprob(token='1', bytes=[49], logprob=-2.61484), TopLogprob(token='15', bytes=[49, 53], logprob=-2.7521882)])]"
see,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Christopher asks: Did Ronald see that Mary is pregnant? Question: Is Christopher certain that Mary is pregnant?,Christopher asks: Did Ronald see that Mary is pregnant?,Is Christopher certain that Mary is pregnant?,Is Christopher certain that Mary isn't pregnant?,0.10,-1.6436482854999999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0006747855, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0006747855), TopLogprob(token='1', bytes=[49], logprob=-7.346044), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.198866), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.502876), TopLogprob(token=' ', bytes=[32], logprob=-13.197529)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0079603, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0079603), TopLogprob(token='<|end|>', bytes=None, logprob=-4.83801), TopLogprob(token=' ', bytes=[32], logprob=-12.956277), TopLogprob(token=',', bytes=[44], logprob=-13.89476), TopLogprob(token='\n', bytes=[10], logprob=-14.024919)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.6350132, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.6350132), TopLogprob(token='20', bytes=[50, 48], logprob=-1.8486573), TopLogprob(token='15', bytes=[49, 53], logprob=-2.613462), TopLogprob(token='85', bytes=[56, 53], logprob=-2.862163), TopLogprob(token='25', bytes=[50, 53], logprob=-2.9428172)])]"
suggest,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kenneth asks: Did Rebecca suggest that Mary is pregnant? Question: Is Kenneth certain that Mary is pregnant?,Kenneth asks: Did Rebecca suggest that Mary is pregnant?,Is Kenneth certain that Mary is pregnant?,Is Kenneth certain that Mary isn't pregnant?,0.10,-1.616193129594,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000107000094, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000107000094), TopLogprob(token='1', bytes=[49], logprob=-9.306911), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.549408), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.731157), TopLogprob(token='I', bytes=[73], logprob=-14.252176)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0020396295, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0020396295), TopLogprob(token='<|end|>', bytes=None, logprob=-6.197581), TopLogprob(token=' ', bytes=[32], logprob=-13.634092), TopLogprob(token='\n', bytes=[10], logprob=-14.538329), TopLogprob(token='<|end|>', bytes=None, logprob=-14.647794)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.6140465, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.6140465), TopLogprob(token='20', bytes=[50, 48], logprob=-1.7154144), TopLogprob(token='2', bytes=[50], logprob=-2.7352414), TopLogprob(token='15', bytes=[49, 53], logprob=-2.8365502), TopLogprob(token='25', bytes=[50, 53], logprob=-2.881621)])]"
think,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Scott asks: Does Emily think that Mary is pregnant? Question: Is Scott certain that Mary is pregnant?,Scott asks: Does Emily think that Mary is pregnant?,Is Scott certain that Mary is pregnant?,Is Scott certain that Mary isn't pregnant?,0.10,-1.593013158,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0001201125, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0001201125), TopLogprob(token='1', bytes=[49], logprob=-9.432564), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.528687), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.472483), TopLogprob(token=' ', bytes=[32], logprob=-13.217535)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007617455, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007617455), TopLogprob(token='<|end|>', bytes=None, logprob=-7.187245), TopLogprob(token=' ', bytes=[32], logprob=-13.471027), TopLogprob(token='\n', bytes=[10], logprob=-13.814049), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.097239)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.5921313, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.5921313), TopLogprob(token='20', bytes=[50, 48], logprob=-1.6775767), TopLogprob(token='2', bytes=[50], logprob=-2.0929742), TopLogprob(token='25', bytes=[50, 53], logprob=-2.4920564), TopLogprob(token='15', bytes=[49, 53], logprob=-2.663033)])]"
polar,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Jennifer asks: Is Mary pregnant? Question: Is Jennifer certain that Mary is pregnant?,Jennifer asks: Is Mary pregnant?,Is Jennifer certain that Mary is pregnant?,,0.10,-1.5608476035,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.001347496, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.001347496), TopLogprob(token='1', bytes=[49], logprob=-6.669486), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.988921), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.0282545), TopLogprob(token=' ', bytes=[32], logprob=-12.826266)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0070555075, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0070555075), TopLogprob(token='<|end|>', bytes=None, logprob=-4.959156), TopLogprob(token=' ', bytes=[32], logprob=-12.381456), TopLogprob(token='\n', bytes=[10], logprob=-12.936212), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.000065)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.5524446, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.5524446), TopLogprob(token='01', bytes=[48, 49], logprob=-2.3873558), TopLogprob(token='95', bytes=[57, 53], logprob=-2.4499226), TopLogprob(token='90', bytes=[57, 48], logprob=-2.4536877), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5508728)])]"
acknowledge,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Kimberly asks: Did Laura acknowledge that Josie went on vacation to France? Question: Is Kimberly certain that Josie went on vacation to France?,Kimberly asks: Did Laura acknowledge that Josie went on vacation to France?,Is Kimberly certain that Josie went on vacation to France?,Is Kimberly certain that Josie didn't go on vacation to France?,0.85,-1.9384854333,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005414773, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005414773), TopLogprob(token='1', bytes=[49], logprob=-7.5441685), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.88315), TopLogprob(token=' ', bytes=[32], logprob=-13.247797), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.966074)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.002575656, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.002575656), TopLogprob(token='<|end|>', bytes=None, logprob=-5.96436), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.778239), TopLogprob(token=' ', bytes=[32], logprob=-14.090663), TopLogprob(token='\n', bytes=[10], logprob=-14.151403)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.9353683, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.9353683), TopLogprob(token='75', bytes=[55, 53], logprob=-2.13004), TopLogprob(token='80', bytes=[56, 48], logprob=-2.3727157), TopLogprob(token='90', bytes=[57, 48], logprob=-2.528115), TopLogprob(token='70', bytes=[55, 48], logprob=-2.649781)])]"
admit,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: George asks: Did Emily admit that Josie went on vacation to France? Question: Is George certain that Josie went on vacation to France?,George asks: Did Emily admit that Josie went on vacation to France?,Is George certain that Josie went on vacation to France?,Is George certain that Josie didn't go on vacation to France?,0.85,-1.8843153163800002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00039266158, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00039266158), TopLogprob(token='1', bytes=[49], logprob=-7.8604865), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.456707), TopLogprob(token=' ', bytes=[32], logprob=-13.713362), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-14.63872)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0017420548, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0017420548), TopLogprob(token='<|end|>', bytes=None, logprob=-6.3556237), TopLogprob(token=' ', bytes=[32], logprob=-13.659166), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.201571), TopLogprob(token='\n', bytes=[10], logprob=-14.397826)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.8821806, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.8821806), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1445441), TopLogprob(token='8', bytes=[56], logprob=-2.4282374), TopLogprob(token='80', bytes=[56, 48], logprob=-2.4928012), TopLogprob(token='70', bytes=[55, 48], logprob=-2.7311168)])]"
announce,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Donna asks: Did Rebecca announce that Josie went on vacation to France? Question: Is Donna certain that Josie went on vacation to France?,Donna asks: Did Rebecca announce that Josie went on vacation to France?,Is Donna certain that Josie went on vacation to France?,Is Donna certain that Josie didn't go on vacation to France?,0.85,-2.002740218,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00058055413, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00058055413), TopLogprob(token='1', bytes=[49], logprob=-7.4936895), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.950738), TopLogprob(token='I', bytes=[73], logprob=-12.915368), TopLogprob(token=' ', bytes=[32], logprob=-13.921344)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00066716387, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00066716387), TopLogprob(token='<|end|>', bytes=None, logprob=-7.3150077), TopLogprob(token=' ', bytes=[32], logprob=-14.617323), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.966139), TopLogprob(token='\n', bytes=[10], logprob=-15.035019)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.0014925, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.0014925), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1452456), TopLogprob(token='80', bytes=[56, 48], logprob=-2.5445127), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5860586), TopLogprob(token='90', bytes=[57, 48], logprob=-2.6766157)])]"
annoyed,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Donna asks: Is Ronald annoyed that Josie went on vacation to France? Question: Is Donna certain that Josie went on vacation to France?,Donna asks: Is Ronald annoyed that Josie went on vacation to France?,Is Donna certain that Josie went on vacation to France?,Is Donna certain that Josie didn't go on vacation to France?,0.95,-1.4988073427000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0019527796, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0019527796), TopLogprob(token='1', bytes=[49], logprob=-6.252361), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.92408), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.219168), TopLogprob(token=' ', bytes=[32], logprob=-13.41552)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0004984631, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0004984631), TopLogprob(token='<|end|>', bytes=None, logprob=-7.6073785), TopLogprob(token=' ', bytes=[32], logprob=-14.465645), TopLogprob(token='\n', bytes=[10], logprob=-15.164013), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.187682)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.4963561, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.4963561), TopLogprob(token='85', bytes=[56, 53], logprob=-1.5737659), TopLogprob(token='90', bytes=[57, 48], logprob=-2.1469126), TopLogprob(token='8', bytes=[56], logprob=-2.1485128), TopLogprob(token='9', bytes=[57], logprob=-2.3574476)])]"
right,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Is Ryan right that Josie went on vacation to France? Question: Is Brian certain that Josie went on vacation to France?,Brian asks: Is Ryan right that Josie went on vacation to France?,Is Brian certain that Josie went on vacation to France?,Is Brian certain that Josie didn't go on vacation to France?,0.8,-1.6651754855,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.004113781, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.004113781), TopLogprob(token='1', bytes=[49], logprob=-5.5185313), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.474213), TopLogprob(token='I', bytes=[73], logprob=-12.082161), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-12.549854)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0005404045, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0005404045), TopLogprob(token='<|end|>', bytes=None, logprob=-7.5263925), TopLogprob(token='<|end|>', bytes=None, logprob=-14.696599), TopLogprob(token=' ', bytes=[32], logprob=-14.961451), TopLogprob(token='\n', bytes=[10], logprob=-15.322016)]), ChatCompletionTokenLogprob(token='8', bytes=[56], logprob=-1.6605213, top_logprobs=[TopLogprob(token='8', bytes=[56], logprob=-1.6605213), TopLogprob(token='85', bytes=[56, 53], logprob=-1.759568), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1743114), TopLogprob(token='9', bytes=[57], logprob=-2.5135753), TopLogprob(token='95', bytes=[57, 53], logprob=-2.5769088)])]"
confess,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Sandra asks: Did Rebecca confess that Josie went on vacation to France? Question: Is Sandra certain that Josie went on vacation to France?,Sandra asks: Did Rebecca confess that Josie went on vacation to France?,Is Sandra certain that Josie went on vacation to France?,Is Sandra certain that Josie didn't go on vacation to France?,0.75,-1.9881822672,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0008489367, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0008489367), TopLogprob(token='1', bytes=[49], logprob=-7.0957127), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.244171), TopLogprob(token='I', bytes=[73], logprob=-13.328381), TopLogprob(token=' ', bytes=[32], logprob=-13.333195)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0010535305, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0010535305), TopLogprob(token='<|end|>', bytes=None, logprob=-6.858397), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.109112), TopLogprob(token='\n', bytes=[10], logprob=-14.319052), TopLogprob(token=' ', bytes=[32], logprob=-14.774023)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.9862798, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.9862798), TopLogprob(token='85', bytes=[56, 53], logprob=-2.1898627), TopLogprob(token='2', bytes=[50], logprob=-2.5516295), TopLogprob(token='8', bytes=[56], logprob=-2.5723777), TopLogprob(token='20', bytes=[50, 48], logprob=-2.722875)])]"
