"verb","embedded_type","prior_type","item","prior","prompt","target","question","alt_question","rating","distribution","raw_probs"
"hear","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Larry asks: Did Timothy hear that Mary is pregnant? Question: Does Larry believe that Mary is pregnant?","Larry asks: Did Timothy hear that Mary is pregnant?","Does Larry believe that Mary is pregnant?","Does Larry believe that Mary is not pregnant?",0.95,-0.6678377,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.6678377, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.6678377), TopLogprob(token='1', bytes=[49], logprob=-0.71912247), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.442676), TopLogprob(token='No', bytes=[78, 111], logprob=-17.134825), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.21364)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.61573), TopLogprob(token='<|end|>', bytes=None, logprob=-17.751343), TopLogprob(token='\n', bytes=[10], logprob=-18.251427), TopLogprob(token='-', bytes=[45], logprob=-21.28204)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.79387164, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.79387164), TopLogprob(token='9', bytes=[57], logprob=-1.1130054), TopLogprob(token='85', bytes=[56, 53], logprob=-2.7652538), TopLogprob(token='99', bytes=[57, 57], logprob=-2.7751338), TopLogprob(token='90', bytes=[57, 48], logprob=-3.2630012)])]"
"inform","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Larry asks: Did Nicholas inform Jane that Mary is pregnant? Question: Does Larry believe that Mary is pregnant?","Larry asks: Did Nicholas inform Jane that Mary is pregnant?","Does Larry believe that Mary is pregnant?","Does Larry believe that Mary is not pregnant?",0.9,-0.23147519,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.23147519, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.23147519), TopLogprob(token='1', bytes=[49], logprob=-1.5768007), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.9894285), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.12733), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.175808)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.624392), TopLogprob(token='\n', bytes=[10], logprob=-19.079506), TopLogprob(token='<|end|>', bytes=None, logprob=-19.862516), TopLogprob(token='..', bytes=[46, 46], logprob=-21.819284)]), ChatCompletionTokenLogprob(token='9', bytes=[57], logprob=-0.9450979, top_logprobs=[TopLogprob(token='9', bytes=[57], logprob=-0.9450979), TopLogprob(token='95', bytes=[57, 53], logprob=-1.3847494), TopLogprob(token='85', bytes=[56, 53], logprob=-2.103753), TopLogprob(token='90', bytes=[57, 48], logprob=-2.6258307), TopLogprob(token='8', bytes=[56], logprob=-2.9946241)])]"
"know","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Donna asks: Does Deborah know that Mary is pregnant? Question: Does Donna believe that Mary is pregnant?","Donna asks: Does Deborah know that Mary is pregnant?","Does Donna believe that Mary is pregnant?","Does Donna believe that Mary is not pregnant?",1,-0.0028263961,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0028263961, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0028263961), TopLogprob(token='0', bytes=[48], logprob=-5.870561), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.790878), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.527908), TopLogprob(token=' ', bytes=[32], logprob=-18.825123)])]"
"pretend","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Cynthia asks: Did Michelle pretend that Mary is pregnant? Question: Does Cynthia believe that Mary is pregnant?","Cynthia asks: Did Michelle pretend that Mary is pregnant?","Does Cynthia believe that Mary is pregnant?","Does Cynthia believe that Mary is not pregnant?",0.75,-0.00033629662,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00033629662, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00033629662), TopLogprob(token='1', bytes=[49], logprob=-7.998217), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.4075), TopLogprob(token='-', bytes=[45], logprob=-18.088772), TopLogprob(token='No', bytes=[78, 111], logprob=-18.16623)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.723162), TopLogprob(token='\n', bytes=[10], logprob=-18.696156), TopLogprob(token='<|end|>', bytes=None, logprob=-18.915497), TopLogprob(token='..', bytes=[46, 46], logprob=-22.014519)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.0740849, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.0740849), TopLogprob(token='9', bytes=[57], logprob=-1.6988274), TopLogprob(token='8', bytes=[56], logprob=-2.0932937), TopLogprob(token='85', bytes=[56, 53], logprob=-2.5609527), TopLogprob(token='7', bytes=[55], logprob=-2.6875758)])]"
"prove","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Betty asks: Did Jeffrey prove that Mary is pregnant? Question: Does Betty believe that Mary is pregnant?","Betty asks: Did Jeffrey prove that Mary is pregnant?","Does Betty believe that Mary is pregnant?","Does Betty believe that Mary is not pregnant?",0.5,-2.8160932e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.8160932e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.8160932e-06), TopLogprob(token='1', bytes=[49], logprob=-12.800855), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.859545), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.055473), TopLogprob(token='-', bytes=[45], logprob=-19.092905)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.9925), TopLogprob(token='\n', bytes=[10], logprob=-18.120955), TopLogprob(token='<|end|>', bytes=None, logprob=-19.507889), TopLogprob(token='-', bytes=[45], logprob=-20.6986)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.35258755, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.35258755), TopLogprob(token='6', bytes=[54], logprob=-2.6362598), TopLogprob(token='50', bytes=[53, 48], logprob=-3.032954), TopLogprob(token='7', bytes=[55], logprob=-3.0935218), TopLogprob(token='75', bytes=[55, 53], logprob=-3.507466)])]"
"reveal","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Sandra asks: Did Ronald reveal that Mary is pregnant? Question: Does Sandra believe that Mary is pregnant?","Sandra asks: Did Ronald reveal that Mary is pregnant?","Does Sandra believe that Mary is pregnant?","Does Sandra believe that Mary is not pregnant?",0.5,-0.0005958048,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005958048, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005958048), TopLogprob(token='1', bytes=[49], logprob=-7.426081), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.1125), TopLogprob(token='-', bytes=[45], logprob=-18.256084), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.288324)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.756527), TopLogprob(token='<|end|>', bytes=None, logprob=-18.732502), TopLogprob(token='\n', bytes=[10], logprob=-18.911903), TopLogprob(token='-', bytes=[45], logprob=-22.280672)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-1.2412213, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-1.2412213), TopLogprob(token='75', bytes=[55, 53], logprob=-1.7895173), TopLogprob(token='9', bytes=[57], logprob=-2.0345526), TopLogprob(token='8', bytes=[56], logprob=-2.2475557), TopLogprob(token='7', bytes=[55], logprob=-2.4522276)])]"
"say","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Kathleen asks: Did Carol say that Mary is pregnant? Question: Does Kathleen believe that Mary is pregnant?","Kathleen asks: Did Carol say that Mary is pregnant?","Does Kathleen believe that Mary is pregnant?","Does Kathleen believe that Mary is not pregnant?",0.5,-1.2664457e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.2664457e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.2664457e-06), TopLogprob(token='1', bytes=[49], logprob=-13.677842), TopLogprob(token='-', bytes=[45], logprob=-19.535343), TopLogprob(token='.', bytes=[46], logprob=-19.640831), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.656946)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.379128), TopLogprob(token='\n', bytes=[10], logprob=-18.178534), TopLogprob(token='<|end|>', bytes=None, logprob=-20.511822), TopLogprob(token='-', bytes=[45], logprob=-20.810371)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.18000314, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.18000314), TopLogprob(token='50', bytes=[53, 48], logprob=-2.6026525), TopLogprob(token='6', bytes=[54], logprob=-3.4442358), TopLogprob(token='7', bytes=[55], logprob=-4.1981344), TopLogprob(token='75', bytes=[55, 53], logprob=-4.6383295)])]"
"see","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Tyler asks: Did Stephanie see that Mary is pregnant? Question: Does Tyler believe that Mary is pregnant?","Tyler asks: Did Stephanie see that Mary is pregnant?","Does Tyler believe that Mary is pregnant?","Does Tyler believe that Mary is not pregnant?",0.9,-0.61727834,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.61727834, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.61727834), TopLogprob(token='1', bytes=[49], logprob=-0.7752526), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.217994), TopLogprob(token='No', bytes=[78, 111], logprob=-16.813078), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.610365)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.989525), TopLogprob(token=',', bytes=[44], logprob=-18.671345), TopLogprob(token='\n', bytes=[10], logprob=-19.57077), TopLogprob(token='-', bytes=[45], logprob=-23.440468)]), ChatCompletionTokenLogprob(token='9', bytes=[57], logprob=-0.7756255, top_logprobs=[TopLogprob(token='9', bytes=[57], logprob=-0.7756255), TopLogprob(token='95', bytes=[57, 53], logprob=-1.24527), TopLogprob(token='90', bytes=[57, 48], logprob=-2.5270178), TopLogprob(token='85', bytes=[56, 53], logprob=-2.7047522), TopLogprob(token='8', bytes=[56], logprob=-3.1066496)])]"
"suggest","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Dorothy asks: Did Sharon suggest that Mary is pregnant? Question: Does Dorothy believe that Mary is pregnant?","Dorothy asks: Did Sharon suggest that Mary is pregnant?","Does Dorothy believe that Mary is pregnant?","Does Dorothy believe that Mary is not pregnant?",0.5,-3.650519e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.650519e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.650519e-06), TopLogprob(token='1', bytes=[49], logprob=-12.536579), TopLogprob(token='-', bytes=[45], logprob=-19.183958), TopLogprob(token='.', bytes=[46], logprob=-19.555431), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.561289)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.554771), TopLogprob(token='\n', bytes=[10], logprob=-18.895193), TopLogprob(token='<|end|>', bytes=None, logprob=-20.6557), TopLogprob(token='..', bytes=[46, 46], logprob=-20.857132)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.42912468, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.42912468), TopLogprob(token='6', bytes=[54], logprob=-2.301544), TopLogprob(token='7', bytes=[55], logprob=-2.5948198), TopLogprob(token='75', bytes=[55, 53], logprob=-2.6789072), TopLogprob(token='50', bytes=[53, 48], logprob=-3.6364267)])]"
"think","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Ashley asks: Does Nicholas think that Mary is pregnant? Question: Does Ashley believe that Mary is pregnant?","Ashley asks: Does Nicholas think that Mary is pregnant?","Does Ashley believe that Mary is pregnant?","Does Ashley believe that Mary is not pregnant?",0.75,-0.00065489317,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00065489317, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00065489317), TopLogprob(token='1', bytes=[49], logprob=-7.3315034), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.79962), TopLogprob(token='-', bytes=[45], logprob=-18.170021), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.59042)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-16.848818), TopLogprob(token='\n', bytes=[10], logprob=-18.174782), TopLogprob(token='<|end|>', bytes=None, logprob=-18.553806), TopLogprob(token='-', bytes=[45], logprob=-20.204992)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.4470924, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.4470924), TopLogprob(token='8', bytes=[56], logprob=-1.857962), TopLogprob(token='7', bytes=[55], logprob=-1.9304374), TopLogprob(token='9', bytes=[57], logprob=-2.1838937), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2239594)])]"
"polar","p","high_prior","Mary","Mary is taking a prenatal yoga class.","Fact: Mary is taking a prenatal yoga class. Sentence: Daniel asks: Is Mary pregnant? Question: Does Daniel believe that Mary is pregnant?","Daniel asks: Is Mary pregnant?","Does Daniel believe that Mary is pregnant?","",0.5,-3.1281633e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.548861), TopLogprob(token='.', bytes=[46], logprob=-19.408863), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.66189), TopLogprob(token='-', bytes=[45], logprob=-19.687893)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.562687), TopLogprob(token='\n', bytes=[10], logprob=-19.296764), TopLogprob(token='<|end|>', bytes=None, logprob=-20.267778), TopLogprob(token='-', bytes=[45], logprob=-21.732971)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.03664663, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.03664663), TopLogprob(token='50', bytes=[53, 48], logprob=-3.3894527), TopLogprob(token='4', bytes=[52], logprob=-6.9889364), TopLogprob(token='6', bytes=[54], logprob=-7.485875), TopLogprob(token='45', bytes=[52, 53], logprob=-9.073319)])]"
"acknowledge","p","high_prior","Josie","Josie loves France.","Fact: Josie loves France. Sentence: Brian asks: Did Timothy acknowledge that Josie went on vacation to France? Question: Does Brian believe that Josie went on vacation to France?","Brian asks: Did Timothy acknowledge that Josie went on vacation to France?","Does Brian believe that Josie went on vacation to France?","Does Brian believe that Josie didn't go on vacation to France?",0.5,-0.0005550592,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005550592, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005550592), TopLogprob(token='1', bytes=[49], logprob=-7.4971066), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.378984), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-17.390276), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.426414)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.557495), TopLogprob(token='\n', bytes=[10], logprob=-19.27644), TopLogprob(token='<|end|>', bytes=None, logprob=-19.464016), TopLogprob(token='-', bytes=[45], logprob=-20.765785)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.66445553, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.66445553), TopLogprob(token='75', bytes=[55, 53], logprob=-1.7784425), TopLogprob(token='8', bytes=[56], logprob=-2.4101505), TopLogprob(token='7', bytes=[55], logprob=-2.8754883), TopLogprob(token='9', bytes=[57], logprob=-3.2745132)])]"
"admit","p","high_prior","Josie","Josie loves France.","Fact: Josie loves France. Sentence: Brian asks: Did Eric admit that Josie went on vacation to France? Question: Does Brian believe that Josie went on vacation to France?","Brian asks: Did Eric admit that Josie went on vacation to France?","Does Brian believe that Josie went on vacation to France?","Does Brian believe that Josie didn't go on vacation to France?",0.5,-4.00813e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.00813e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.00813e-06), TopLogprob(token='1', bytes=[49], logprob=-12.432526), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.83002), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.274517), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.298145)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.337547), TopLogprob(token='\n', bytes=[10], logprob=-19.481205), TopLogprob(token='<|end|>', bytes=None, logprob=-20.557058), TopLogprob(token='-', bytes=[45], logprob=-20.815447)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.009472259, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.009472259), TopLogprob(token='50', bytes=[53, 48], logprob=-5.3021493), TopLogprob(token='6', bytes=[54], logprob=-5.697127), TopLogprob(token='7', bytes=[55], logprob=-7.868365), TopLogprob(token='75', bytes=[55, 53], logprob=-8.625948)])]"
"announce","p","high_prior","Josie","Josie loves France.","Fact: Josie loves France. Sentence: Brian asks: Did Rebecca announce that Josie went on vacation to France? Question: Does Brian believe that Josie went on vacation to France?","Brian asks: Did Rebecca announce that Josie went on vacation to France?","Does Brian believe that Josie went on vacation to France?","Does Brian believe that Josie didn't go on vacation to France?",0.5,-5.5122365e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='1', bytes=[49], logprob=-14.899074), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.948233), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.166977), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.965424)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.970558), TopLogprob(token='<|end|>', bytes=None, logprob=-20.041395), TopLogprob(token='\n', bytes=[10], logprob=-20.259317), TopLogprob(token='-', bytes=[45], logprob=-21.012459)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0030626764, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0030626764), TopLogprob(token='50', bytes=[53, 48], logprob=-6.048433), TopLogprob(token='6', bytes=[54], logprob=-7.550916), TopLogprob(token='51', bytes=[53, 49], logprob=-9.860595), TopLogprob(token='7', bytes=[55], logprob=-10.46798)])]"
"annoyed","p","high_prior","Josie","Josie loves France.","Fact: Josie loves France. Sentence: Ashley asks: Is Rebecca annoyed that Josie went on vacation to France? Question: Does Ashley believe that Josie went on vacation to France?","Ashley asks: Is Rebecca annoyed that Josie went on vacation to France?","Does Ashley believe that Josie went on vacation to France?","Does Ashley believe that Josie didn't go on vacation to France?",1,-0.00024727348,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00024727348, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00024727348), TopLogprob(token='0', bytes=[48], logprob=-8.311225), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.44921), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.35105), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-18.684132)])]"
"right","p","high_prior","Josie","Josie loves France.","Fact: Josie loves France. Sentence: Cynthia asks: Is Ryan right that Josie went on vacation to France? Question: Does Cynthia believe that Josie went on vacation to France?","Cynthia asks: Is Ryan right that Josie went on vacation to France?","Does Cynthia believe that Josie went on vacation to France?","Does Cynthia believe that Josie didn't go on vacation to France?",0.5,-7.89631e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.89631e-07), TopLogprob(token='1', bytes=[49], logprob=-14.306787), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.830828), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.841434), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.090145)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.808899), TopLogprob(token='\n', bytes=[10], logprob=-18.043537), TopLogprob(token='<|end|>', bytes=None, logprob=-19.500189), TopLogprob(token='.\n', bytes=[46, 10], logprob=-20.030516)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.00609967, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.00609967), TopLogprob(token='50', bytes=[53, 48], logprob=-5.433563), TopLogprob(token='6', bytes=[54], logprob=-7.043474), TopLogprob(token='75', bytes=[55, 53], logprob=-8.024258), TopLogprob(token='7', bytes=[55], logprob=-8.262159)])]"
"confess","p","high_prior","Josie","Josie loves France.","Fact: Josie loves France. Sentence: Christopher asks: Did Ryan confess that Josie went on vacation to France? Question: Does Christopher believe that Josie went on vacation to France?","Christopher asks: Did Ryan confess that Josie went on vacation to France?","Does Christopher believe that Josie went on vacation to France?","Does Christopher believe that Josie didn't go on vacation to France?",0.5,-6.9570146e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.9570146e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.9570146e-05), TopLogprob(token='1', bytes=[49], logprob=-9.576774), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.933449), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.005785), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.579124)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-16.870821), TopLogprob(token='\n', bytes=[10], logprob=-18.774887), TopLogprob(token='<|end|>', bytes=None, logprob=-19.632956), TopLogprob(token='-', bytes=[45], logprob=-20.45855)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0647086, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0647086), TopLogprob(token='6', bytes=[54], logprob=-4.191143), TopLogprob(token='50', bytes=[53, 48], logprob=-4.486994), TopLogprob(token='75', bytes=[55, 53], logprob=-4.6165237), TopLogprob(token='8', bytes=[56], logprob=-4.727932)])]"
"confirm","p","high_prior","Josie","Josie loves France.","Fact: Josie loves France. Sentence: Kevin asks: Did Amanda confirm that Josie went on vacation to France? Question: Does Kevin believe that Josie went on vacation to France?","Kevin asks: Did Amanda confirm that Josie went on vacation to France?","Does Kevin believe that Josie went on vacation to France?","Does Kevin believe that Josie didn't go on vacation to France?",0.5,-1.9361265e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.759766), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.331524), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.508419), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.532978)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.739708), TopLogprob(token='\n', bytes=[10], logprob=-19.670147), TopLogprob(token='<|end|>', bytes=None, logprob=-20.779045), TopLogprob(token='<|end|>', bytes=None, logprob=-21.652493)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0040907473, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0040907473), TopLogprob(token='6', bytes=[54], logprob=-6.2473464), TopLogprob(token='50', bytes=[53, 48], logprob=-6.3366656), TopLogprob(token='7', bytes=[55], logprob=-8.998469), TopLogprob(token='75', bytes=[55, 53], logprob=-9.729783)])]"
