verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
hear,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kevin asks: Did Gary hear that Mary is pregnant? Question: Does Kevin believe that Mary isn't pregnant?,Kevin asks: Did Gary hear that Mary is pregnant?,Does Kevin believe that Mary is pregnant?,Does Kevin believe that Mary isn't pregnant?,0.05,-1.104860124607,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9504607e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9504607e-05), TopLogprob(token='1', bytes=[49], logprob=-10.875019), TopLogprob(token=' ', bytes=[32], logprob=-15.125019), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.37502), TopLogprob(token='-', bytes=[45], logprob=-17.25002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.10023892, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.10023892), TopLogprob(token='<|end|>', bytes=None, logprob=-2.3502388), TopLogprob(token='<|end|>', bytes=None, logprob=-10.600239), TopLogprob(token='\n', bytes=[10], logprob=-12.600239), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.850239)]), ChatCompletionTokenLogprob(token='05', bytes=[48, 53], logprob=-1.0046017, top_logprobs=[TopLogprob(token='05', bytes=[48, 53], logprob=-1.0046017), TopLogprob(token='10', bytes=[49, 48], logprob=-1.2546017), TopLogprob(token='02', bytes=[48, 50], logprob=-2.5046017), TopLogprob(token='1', bytes=[49], logprob=-3.0046017), TopLogprob(token='01', bytes=[48, 49], logprob=-3.2546017)])]"
inform,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kevin asks: Did Rebecca inform Jane that Mary is pregnant? Question: Does Kevin believe that Mary isn't pregnant?,Kevin asks: Did Rebecca inform Jane that Mary is pregnant?,Does Kevin believe that Mary is pregnant?,Does Kevin believe that Mary isn't pregnant?,0.05,-1.4527718331200001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.619312e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.619312e-05), TopLogprob(token='1', bytes=[49], logprob=-10.250036), TopLogprob(token=' ', bytes=[32], logprob=-15.250036), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.250036), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.500036)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.12705274, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.12705274), TopLogprob(token='<|end|>', bytes=None, logprob=-2.1270528), TopLogprob(token='<|end|>', bytes=None, logprob=-9.127052), TopLogprob(token='\n', bytes=[10], logprob=-12.127052), TopLogprob(token='<|end|>', bytes=None, logprob=-13.002052)]), ChatCompletionTokenLogprob(token='05', bytes=[48, 53], logprob=-1.3256829, top_logprobs=[TopLogprob(token='05', bytes=[48, 53], logprob=-1.3256829), TopLogprob(token='02', bytes=[48, 50], logprob=-1.5756829), TopLogprob(token='01', bytes=[48, 49], logprob=-1.9506829), TopLogprob(token='10', bytes=[49, 48], logprob=-2.4506829), TopLogprob(token='04', bytes=[48, 52], logprob=-2.5756829)])]"
know,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kevin asks: Does Laura know that Mary is pregnant? Question: Does Kevin believe that Mary isn't pregnant?,Kevin asks: Does Laura know that Mary is pregnant?,Does Kevin believe that Mary is pregnant?,Does Kevin believe that Mary isn't pregnant?,0.01,-1.0081941113153001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.5313153e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.5313153e-06), TopLogprob(token='1', bytes=[49], logprob=-12.625004), TopLogprob(token=' ', bytes=[32], logprob=-15.625004), TopLogprob(token='-', bytes=[45], logprob=-18.125004), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.750004)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.12697084, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.12697084), TopLogprob(token='<|end|>', bytes=None, logprob=-2.1269708), TopLogprob(token='<|end|>', bytes=None, logprob=-10.126971), TopLogprob(token='<|end|>', bytes=None, logprob=-13.626971), TopLogprob(token='\n', bytes=[10], logprob=-14.376971)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.88121974, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.88121974), TopLogprob(token='00', bytes=[48, 48], logprob=-1.6312197), TopLogprob(token='02', bytes=[48, 50], logprob=-1.8812197), TopLogprob(token='05', bytes=[48, 53], logprob=-2.6312199), TopLogprob(token='03', bytes=[48, 51], logprob=-3.0062199)])]"
pretend,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Nancy asks: Did Amanda pretend that Mary is pregnant? Question: Does Nancy believe that Mary isn't pregnant?,Nancy asks: Did Amanda pretend that Mary is pregnant?,Does Nancy believe that Mary is pregnant?,Does Nancy believe that Mary isn't pregnant?,0.85,-1.1060864506,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.05489131, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.05489131), TopLogprob(token='1', bytes=[49], logprob=-2.9298913), TopLogprob(token=' ', bytes=[32], logprob=-12.429892), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.429892), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.429892)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0067209406, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0067209406), TopLogprob(token='<|end|>', bytes=None, logprob=-5.006721), TopLogprob(token='<|end|>', bytes=None, logprob=-12.506721), TopLogprob(token=',', bytes=[44], logprob=-14.506721), TopLogprob(token='<|end|>', bytes=None, logprob=-15.131721)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.0444742, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.0444742), TopLogprob(token='95', bytes=[57, 53], logprob=-1.5444742), TopLogprob(token='90', bytes=[57, 48], logprob=-1.7944742), TopLogprob(token='80', bytes=[56, 48], logprob=-2.5444741), TopLogprob(token='9', bytes=[57], logprob=-2.7944741)])]"
prove,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Lisa asks: Did Eric prove that Mary is pregnant? Question: Does Lisa believe that Mary isn't pregnant?,Lisa asks: Did Eric prove that Mary is pregnant?,Does Lisa believe that Mary is pregnant?,Does Lisa believe that Mary isn't pregnant?,0.85,-1.1998243114,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.004625222, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.004625222), TopLogprob(token='1', bytes=[49], logprob=-5.3796253), TopLogprob(token=' ', bytes=[32], logprob=-13.254625), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-14.504625), TopLogprob(token='۰', bytes=[219, 176], logprob=-15.129625)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019320894, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019320894), TopLogprob(token='<|end|>', bytes=None, logprob=-6.251932), TopLogprob(token='<|end|>', bytes=None, logprob=-13.501932), TopLogprob(token=',', bytes=[44], logprob=-14.126932), TopLogprob(token=':', bytes=[58], logprob=-15.876932)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.193267, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.193267), TopLogprob(token='80', bytes=[56, 48], logprob=-1.943267), TopLogprob(token='8', bytes=[56], logprob=-2.1932669), TopLogprob(token='90', bytes=[57, 48], logprob=-2.3182669), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4432669)])]"
reveal,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Daniel asks: Did Laura reveal that Mary is pregnant? Question: Does Daniel believe that Mary isn't pregnant?,Daniel asks: Did Laura reveal that Mary is pregnant?,Does Daniel believe that Mary is pregnant?,Does Daniel believe that Mary isn't pregnant?,0.10,-1.11583454694,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00049095694, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00049095694), TopLogprob(token='1', bytes=[49], logprob=-7.625491), TopLogprob(token=' ', bytes=[32], logprob=-13.875491), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.250491), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.875491)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.03806089, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.03806089), TopLogprob(token='<|end|>', bytes=None, logprob=-3.288061), TopLogprob(token='<|end|>', bytes=None, logprob=-11.038061), TopLogprob(token='<|end|>', bytes=None, logprob=-13.788061), TopLogprob(token='\n', bytes=[10], logprob=-14.288061)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.0772827, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.0772827), TopLogprob(token='20', bytes=[50, 48], logprob=-1.8272827), TopLogprob(token='2', bytes=[50], logprob=-1.9522827), TopLogprob(token='15', bytes=[49, 53], logprob=-2.0772827), TopLogprob(token='1', bytes=[49], logprob=-2.2022827)])]"
say,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Steven asks: Did Jeffrey say that Mary is pregnant? Question: Does Steven believe that Mary isn't pregnant?,Steven asks: Did Jeffrey say that Mary is pregnant?,Does Steven believe that Mary is pregnant?,Does Steven believe that Mary isn't pregnant?,0.2,-1.6002418517299999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00026479273, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00026479273), TopLogprob(token='1', bytes=[49], logprob=-8.250265), TopLogprob(token=' ', bytes=[32], logprob=-13.250265), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-15.750265), TopLogprob(token='-', bytes=[45], logprob=-15.875265)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008619659, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008619659), TopLogprob(token='<|end|>', bytes=None, logprob=-4.75862), TopLogprob(token='<|end|>', bytes=None, logprob=-12.508619), TopLogprob(token='<|end|>', bytes=None, logprob=-14.758619), TopLogprob(token='\n', bytes=[10], logprob=-15.258619)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.5913574, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.5913574), TopLogprob(token='20', bytes=[50, 48], logprob=-1.5913574), TopLogprob(token='30', bytes=[51, 48], logprob=-2.2163572), TopLogprob(token='3', bytes=[51], logprob=-2.3413572), TopLogprob(token='15', bytes=[49, 53], logprob=-2.3413572)])]"
see,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kimberly asks: Did Jason see that Mary is pregnant? Question: Does Kimberly believe that Mary isn't pregnant?,Kimberly asks: Did Jason see that Mary is pregnant?,Does Kimberly believe that Mary is pregnant?,Does Kimberly believe that Mary isn't pregnant?,0.01,-1.191606841054,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-8.061054e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-8.061054e-06), TopLogprob(token='1', bytes=[49], logprob=-11.750008), TopLogprob(token=' ', bytes=[32], logprob=-15.875008), TopLogprob(token='-', bytes=[45], logprob=-17.375008), TopLogprob(token='۰', bytes=[219, 176], logprob=-18.125008)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.12698218, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.12698218), TopLogprob(token='<|end|>', bytes=None, logprob=-2.1269822), TopLogprob(token='<|end|>', bytes=None, logprob=-9.876982), TopLogprob(token='<|end|>', bytes=None, logprob=-13.626982), TopLogprob(token='\n', bytes=[10], logprob=-14.376982)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.0646166, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.0646166), TopLogprob(token='00', bytes=[48, 48], logprob=-1.3146166), TopLogprob(token='02', bytes=[48, 50], logprob=-2.0646167), TopLogprob(token='05', bytes=[48, 53], logprob=-2.4396167), TopLogprob(token='03', bytes=[48, 51], logprob=-2.9396167)])]"
suggest,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kenneth asks: Did Ronald suggest that Mary is pregnant? Question: Does Kenneth believe that Mary isn't pregnant?,Kenneth asks: Did Ronald suggest that Mary is pregnant?,Does Kenneth believe that Mary is pregnant?,Does Kenneth believe that Mary isn't pregnant?,0.20,-1.5638818537999999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0019311358, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0019311358), TopLogprob(token='1', bytes=[49], logprob=-6.251931), TopLogprob(token=' ', bytes=[32], logprob=-13.876931), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.626931), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.00193)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.011055718, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.011055718), TopLogprob(token='<|end|>', bytes=None, logprob=-4.511056), TopLogprob(token='<|end|>', bytes=None, logprob=-12.511056), TopLogprob(token='\n', bytes=[10], logprob=-14.261056), TopLogprob(token='<|end|>', bytes=None, logprob=-14.261056)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.550895, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.550895), TopLogprob(token='2', bytes=[50], logprob=-1.800895), TopLogprob(token='15', bytes=[49, 53], logprob=-2.175895), TopLogprob(token='30', bytes=[51, 48], logprob=-2.300895), TopLogprob(token='10', bytes=[49, 48], logprob=-2.675895)])]"
think,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: George asks: Does Michelle think that Mary is pregnant? Question: Does George believe that Mary isn't pregnant?,George asks: Does Michelle think that Mary is pregnant?,Does George believe that Mary is pregnant?,Does George believe that Mary isn't pregnant?,0.10,-1.19527649433,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.288163e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.288163e-05), TopLogprob(token='1', bytes=[49], logprob=-9.875052), TopLogprob(token=' ', bytes=[32], logprob=-13.875052), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.125053), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.500053)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019316127, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019316127), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2519317), TopLogprob(token='<|end|>', bytes=None, logprob=-13.376931), TopLogprob(token='\n', bytes=[10], logprob=-14.501931), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.376931)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.193292, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.193292), TopLogprob(token='20', bytes=[50, 48], logprob=-1.443292), TopLogprob(token='15', bytes=[49, 53], logprob=-1.443292), TopLogprob(token='2', bytes=[50], logprob=-2.4432921), TopLogprob(token='05', bytes=[48, 53], logprob=-3.3182921)])]"
acknowledge,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Donna asks: Did Ryan acknowledge that Josie went on vacation to France? Question: Does Donna believe that Josie didn't go on vacation to France?,Donna asks: Did Ryan acknowledge that Josie went on vacation to France?,Does Donna believe that Josie went on vacation to France?,Does Donna believe that Josie didn't go on vacation to France?,0.,-0.011073119739000001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.0802739e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.0802739e-05), TopLogprob(token='1', bytes=[49], logprob=-11.5000105), TopLogprob(token=' ', bytes=[32], logprob=-14.6250105), TopLogprob(token='-', bytes=[45], logprob=-17.500011), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-17.625011)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.011062317, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.011062317), TopLogprob(token='<|end|>', bytes=None, logprob=-4.511062), TopLogprob(token='<|end|>', bytes=None, logprob=-11.261063), TopLogprob(token='\n', bytes=[10], logprob=-14.511063), TopLogprob(token='<|end|>', bytes=None, logprob=-14.511063)])]"
admit,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Lisa asks: Did Timothy admit that Josie went on vacation to France? Question: Does Lisa believe that Josie didn't go on vacation to France?,Lisa asks: Did Timothy admit that Josie went on vacation to France?,Does Lisa believe that Josie went on vacation to France?,Does Lisa believe that Josie didn't go on vacation to France?,0.2,-1.456181688858,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.7159858e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.7159858e-05), TopLogprob(token='1', bytes=[49], logprob=-10.000047), TopLogprob(token=' ', bytes=[32], logprob=-14.125047), TopLogprob(token='<|end|>', bytes=None, logprob=-15.625047), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.750047)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.006720229, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.006720229), TopLogprob(token='<|end|>', bytes=None, logprob=-5.00672), TopLogprob(token='<|end|>', bytes=None, logprob=-12.506721), TopLogprob(token='<|end|>', bytes=None, logprob=-15.006721), TopLogprob(token='\n', bytes=[10], logprob=-15.256721)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.4494143, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.4494143), TopLogprob(token='20', bytes=[50, 48], logprob=-1.6994143), TopLogprob(token='15', bytes=[49, 53], logprob=-1.9494143), TopLogprob(token='10', bytes=[49, 48], logprob=-2.3244143), TopLogprob(token='30', bytes=[51, 48], logprob=-2.4494143)])]"
announce,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Karen asks: Did Amanda announce that Josie went on vacation to France? Question: Does Karen believe that Josie didn't go on vacation to France?,Karen asks: Did Amanda announce that Josie went on vacation to France?,Does Karen believe that Josie went on vacation to France?,Does Karen believe that Josie didn't go on vacation to France?,0.20,-1.1295872039119998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.3186812e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.3186812e-05), TopLogprob(token='1', bytes=[49], logprob=-11.375013), TopLogprob(token=' ', bytes=[32], logprob=-13.750013), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.250013), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.500013)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031815171, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031815171), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7531815), TopLogprob(token='<|end|>', bytes=None, logprob=-12.753181), TopLogprob(token='<|end|>', bytes=None, logprob=-15.253181), TopLogprob(token='\n', bytes=[10], logprob=-15.503181)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1263925, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1263925), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8763925), TopLogprob(token='2', bytes=[50], logprob=-2.2513924), TopLogprob(token='15', bytes=[49, 53], logprob=-2.2513924), TopLogprob(token='30', bytes=[51, 48], logprob=-2.2513924)])]"
annoyed,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Sandra asks: Is Michelle annoyed that Josie went on vacation to France? Question: Does Sandra believe that Josie didn't go on vacation to France?,Sandra asks: Is Michelle annoyed that Josie went on vacation to France?,Does Sandra believe that Josie went on vacation to France?,Does Sandra believe that Josie didn't go on vacation to France?,0.02,-1.875537501127,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.0445127e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.0445127e-05), TopLogprob(token='1', bytes=[49], logprob=-11.5000105), TopLogprob(token=' ', bytes=[32], logprob=-15.7500105), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-17.37501), TopLogprob(token='۰', bytes=[219, 176], logprob=-17.75001)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.023258056, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.023258056), TopLogprob(token='<|end|>', bytes=None, logprob=-3.773258), TopLogprob(token='<|end|>', bytes=None, logprob=-11.773258), TopLogprob(token='\n', bytes=[10], logprob=-13.273258), TopLogprob(token='<|end|>', bytes=None, logprob=-13.773258)]), ChatCompletionTokenLogprob(token='02', bytes=[48, 50], logprob=-1.852269, top_logprobs=[TopLogprob(token='02', bytes=[48, 50], logprob=-1.852269), TopLogprob(token='05', bytes=[48, 53], logprob=-1.977269), TopLogprob(token='<|end|>', bytes=None, logprob=-1.977269), TopLogprob(token='10', bytes=[49, 48], logprob=-2.3522692), TopLogprob(token='01', bytes=[48, 49], logprob=-2.3522692)])]"
right,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Cynthia asks: Is Sharon right that Josie went on vacation to France? Question: Does Cynthia believe that Josie didn't go on vacation to France?,Cynthia asks: Is Sharon right that Josie went on vacation to France?,Does Cynthia believe that Josie went on vacation to France?,Does Cynthia believe that Josie didn't go on vacation to France?,0.30,-1.17131312246,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.473646e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.473646e-05), TopLogprob(token='1', bytes=[49], logprob=-11.250014), TopLogprob(token=' ', bytes=[32], logprob=-13.625014), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.250015), TopLogprob(token='۰', bytes=[219, 176], logprob=-16.875015)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008620486, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008620486), TopLogprob(token='<|end|>', bytes=None, logprob=-4.7586203), TopLogprob(token='<|end|>', bytes=None, logprob=-12.25862), TopLogprob(token='<|end|>', bytes=None, logprob=-14.75862), TopLogprob(token='\n', bytes=[10], logprob=-15.25862)]), ChatCompletionTokenLogprob(token='30', bytes=[51, 48], logprob=-1.1626779, top_logprobs=[TopLogprob(token='30', bytes=[51, 48], logprob=-1.1626779), TopLogprob(token='20', bytes=[50, 48], logprob=-1.5376779), TopLogprob(token='3', bytes=[51], logprob=-2.0376778), TopLogprob(token='2', bytes=[50], logprob=-2.2876778), TopLogprob(token='25', bytes=[50, 53], logprob=-2.4126778)])]"
confess,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Christopher asks: Did Ronald confess that Josie went on vacation to France? Question: Does Christopher believe that Josie didn't go on vacation to France?,Christopher asks: Did Ronald confess that Josie went on vacation to France?,Does Christopher believe that Josie went on vacation to France?,Does Christopher believe that Josie didn't go on vacation to France?,0.20,-1.4615050873800002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00020663968, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00020663968), TopLogprob(token='1', bytes=[49], logprob=-8.500207), TopLogprob(token=' ', bytes=[32], logprob=-13.250207), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.875207), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.250206)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0040831477, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0040831477), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504083), TopLogprob(token='<|end|>', bytes=None, logprob=-12.504083), TopLogprob(token='<|end|>', bytes=None, logprob=-15.004083), TopLogprob(token='\n', bytes=[10], logprob=-15.629083)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.4572153, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.4572153), TopLogprob(token='2', bytes=[50], logprob=-1.7072153), TopLogprob(token='30', bytes=[51, 48], logprob=-1.9572153), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4572153), TopLogprob(token='25', bytes=[50, 53], logprob=-2.4572153)])]"
confirm,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Nancy asks: Did Eric confirm that Josie went on vacation to France? Question: Does Nancy believe that Josie didn't go on vacation to France?,Nancy asks: Did Eric confirm that Josie went on vacation to France?,Does Nancy believe that Josie went on vacation to France?,Does Nancy believe that Josie didn't go on vacation to France?,0.20,-1.0030017797225,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.7697225e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.7697225e-06), TopLogprob(token='1', bytes=[49], logprob=-12.750004), TopLogprob(token=' ', bytes=[32], logprob=-14.625004), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-17.125004), TopLogprob(token='-', bytes=[45], logprob=-17.500004)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.01105501, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.01105501), TopLogprob(token='<|end|>', bytes=None, logprob=-4.511055), TopLogprob(token='<|end|>', bytes=None, logprob=-12.011055), TopLogprob(token='<|end|>', bytes=None, logprob=-14.761055), TopLogprob(token='\n', bytes=[10], logprob=-15.011055)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-0.991943, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-0.991943), TopLogprob(token='2', bytes=[50], logprob=-1.991943), TopLogprob(token='10', bytes=[49, 48], logprob=-2.241943), TopLogprob(token='30', bytes=[51, 48], logprob=-2.241943), TopLogprob(token='15', bytes=[49, 53], logprob=-2.366943)])]"
