verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
hear,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Larry asks: Did Timothy hear that Mary is pregnant? Question: Does Larry believe that Mary is pregnant?,Larry asks: Did Timothy hear that Mary is pregnant?,Does Larry believe that Mary is pregnant?,Does Larry believe that Mary is not pregnant?,1.00,-0.10020742,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.10020742, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.10020742), TopLogprob(token='0', bytes=[48], logprob=-2.3502073), TopLogprob(token=' ', bytes=[32], logprob=-15.100207), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.100207), TopLogprob(token='-', bytes=[45], logprob=-17.037708)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.4741215, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.4741215), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9741215), TopLogprob(token='<|end|>', bytes=None, logprob=-10.224121), TopLogprob(token='\n', bytes=[10], logprob=-12.724121), TopLogprob(token='<|end|>', bytes=None, logprob=-12.724121)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.02514078, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.02514078), TopLogprob(token='0', bytes=[48], logprob=-3.7751408), TopLogprob(token='<|end|>', bytes=None, logprob=-6.275141), TopLogprob(token=' ', bytes=[32], logprob=-12.025141), TopLogprob(token='<|end|>', bytes=None, logprob=-13.025141)])]"
inform,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Larry asks: Did Nicholas inform Jane that Mary is pregnant? Question: Does Larry believe that Mary is pregnant?,Larry asks: Did Nicholas inform Jane that Mary is pregnant?,Does Larry believe that Mary is pregnant?,Does Larry believe that Mary is not pregnant?,1,-0.054883752,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.054883752, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.054883752), TopLogprob(token='0', bytes=[48], logprob=-2.9298837), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.429884), TopLogprob(token=' ', bytes=[32], logprob=-14.679884), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.929884)])]"
know,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Donna asks: Does Deborah know that Mary is pregnant? Question: Does Donna believe that Mary is pregnant?,Donna asks: Does Deborah know that Mary is pregnant?,Does Donna believe that Mary is pregnant?,Does Donna believe that Mary is not pregnant?,1,-0.06994032,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.06994032, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.06994032), TopLogprob(token='0', bytes=[48], logprob=-2.6949403), TopLogprob(token=' ', bytes=[32], logprob=-12.694941), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.569941), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.694941)])]"
pretend,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Cynthia asks: Did Michelle pretend that Mary is pregnant? Question: Does Cynthia believe that Mary is pregnant?,Cynthia asks: Did Michelle pretend that Mary is pregnant?,Does Cynthia believe that Mary is pregnant?,Does Cynthia believe that Mary is not pregnant?,0.20,-0.0021897566,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0021897566, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0021897566), TopLogprob(token='1', bytes=[49], logprob=-6.1271896), TopLogprob(token=' ', bytes=[32], logprob=-13.62719), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.00219), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-14.87719)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00020437481, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00020437481), TopLogprob(token='<|end|>', bytes=None, logprob=-8.500204), TopLogprob(token='<|end|>', bytes=None, logprob=-15.250204), TopLogprob(token=',', bytes=[44], logprob=-15.375204), TopLogprob(token=':', bytes=[58], logprob=-17.125204)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.577467, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.577467), TopLogprob(token='2', bytes=[50], logprob=-1.827467), TopLogprob(token='15', bytes=[49, 53], logprob=-2.077467), TopLogprob(token='10', bytes=[49, 48], logprob=-2.327467), TopLogprob(token='30', bytes=[51, 48], logprob=-2.577467)])]"
prove,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Betty asks: Did Jeffrey prove that Mary is pregnant? Question: Does Betty believe that Mary is pregnant?,Betty asks: Did Jeffrey prove that Mary is pregnant?,Does Betty believe that Mary is pregnant?,Does Betty believe that Mary is not pregnant?,0.2,-0.0024821963,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0024821963, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0024821963), TopLogprob(token='1', bytes=[49], logprob=-6.0024824), TopLogprob(token=' ', bytes=[32], logprob=-13.127482), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.752482), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-14.877482)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024795814, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024795814), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0024796), TopLogprob(token='<|end|>', bytes=None, logprob=-13.25248), TopLogprob(token=',', bytes=[44], logprob=-14.12748), TopLogprob(token='\n', bytes=[10], logprob=-15.12748)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.2002515, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.2002515), TopLogprob(token='20', bytes=[50, 48], logprob=-1.7002515), TopLogprob(token='3', bytes=[51], logprob=-2.3252516), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4502516), TopLogprob(token='10', bytes=[49, 48], logprob=-2.5752516)])]"
reveal,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Sandra asks: Did Ronald reveal that Mary is pregnant? Question: Does Sandra believe that Mary is pregnant?,Sandra asks: Did Ronald reveal that Mary is pregnant?,Does Sandra believe that Mary is pregnant?,Does Sandra believe that Mary is not pregnant?,0.85,-0.16023134,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.16023134, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.16023134), TopLogprob(token='1', bytes=[49], logprob=-1.9102314), TopLogprob(token=' ', bytes=[32], logprob=-13.160232), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.160232), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.660232)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.619312e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.619312e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.250036), TopLogprob(token=',', bytes=[44], logprob=-14.250036), TopLogprob(token='<|end|>', bytes=None, logprob=-16.375036), TopLogprob(token=':', bytes=[58], logprob=-17.250036)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.1706705, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.1706705), TopLogprob(token='95', bytes=[57, 53], logprob=-1.7956705), TopLogprob(token='90', bytes=[57, 48], logprob=-1.9206705), TopLogprob(token='9', bytes=[57], logprob=-2.1706705), TopLogprob(token='8', bytes=[56], logprob=-2.2956705)])]"
say,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kathleen asks: Did Carol say that Mary is pregnant? Question: Does Kathleen believe that Mary is pregnant?,Kathleen asks: Did Carol say that Mary is pregnant?,Does Kathleen believe that Mary is pregnant?,Does Kathleen believe that Mary is not pregnant?,0.75,-0.006718925,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.006718925, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.006718925), TopLogprob(token='1', bytes=[49], logprob=-5.006719), TopLogprob(token=' ', bytes=[32], logprob=-13.756719), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-15.131719), TopLogprob(token='-', bytes=[45], logprob=-15.381719)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-9.710619e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-9.710619e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.250097), TopLogprob(token='<|end|>', bytes=None, logprob=-15.375097), TopLogprob(token=',', bytes=[44], logprob=-15.375097), TopLogprob(token='..', bytes=[46, 46], logprob=-16.500097)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.3580087, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.3580087), TopLogprob(token='85', bytes=[56, 53], logprob=-1.3580087), TopLogprob(token='80', bytes=[56, 48], logprob=-1.8580087), TopLogprob(token='8', bytes=[56], logprob=-2.1080089), TopLogprob(token='70', bytes=[55, 48], logprob=-2.9830089)])]"
see,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Tyler asks: Did Stephanie see that Mary is pregnant? Question: Does Tyler believe that Mary is pregnant?,Tyler asks: Did Stephanie see that Mary is pregnant?,Does Tyler believe that Mary is pregnant?,Does Tyler believe that Mary is not pregnant?,1.00,-0.6326008,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.6326008, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.6326008), TopLogprob(token='0', bytes=[48], logprob=-0.7576008), TopLogprob(token=' ', bytes=[32], logprob=-14.007601), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.445101), TopLogprob(token='-', bytes=[45], logprob=-16.2576)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.2519742, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.2519742), TopLogprob(token='<|end|>', bytes=None, logprob=-1.5019742), TopLogprob(token='<|end|>', bytes=None, logprob=-10.251974), TopLogprob(token='\n', bytes=[10], logprob=-12.501974), TopLogprob(token='<|end|>', bytes=None, logprob=-12.751974)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.025672605, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.025672605), TopLogprob(token='0', bytes=[48], logprob=-3.7756727), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0256724), TopLogprob(token=' ', bytes=[32], logprob=-12.525673), TopLogprob(token='<|end|>', bytes=None, logprob=-13.275673)])]"
suggest,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Dorothy asks: Did Sharon suggest that Mary is pregnant? Question: Does Dorothy believe that Mary is pregnant?,Dorothy asks: Did Sharon suggest that Mary is pregnant?,Does Dorothy believe that Mary is pregnant?,Does Dorothy believe that Mary is not pregnant?,0.3,-0.0015045058,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0015045058, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0015045058), TopLogprob(token='1', bytes=[49], logprob=-6.5015044), TopLogprob(token=' ', bytes=[32], logprob=-14.126505), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.126505), TopLogprob(token='-', bytes=[45], logprob=-15.439005)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-9.73446e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-9.73446e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.250097), TopLogprob(token=',', bytes=[44], logprob=-14.500097), TopLogprob(token='<|end|>', bytes=None, logprob=-16.000097), TopLogprob(token=':', bytes=[58], logprob=-16.375097)]), ChatCompletionTokenLogprob(token='3', bytes=[51], logprob=-2.2607493, top_logprobs=[TopLogprob(token='3', bytes=[51], logprob=-2.2607493), TopLogprob(token='4', bytes=[52], logprob=-2.3857493), TopLogprob(token='6', bytes=[54], logprob=-2.3857493), TopLogprob(token='2', bytes=[50], logprob=-2.6357493), TopLogprob(token='7', bytes=[55], logprob=-2.7607493)])]"
think,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Ashley asks: Does Nicholas think that Mary is pregnant? Question: Does Ashley believe that Mary is pregnant?,Ashley asks: Does Nicholas think that Mary is pregnant?,Does Ashley believe that Mary is pregnant?,Does Ashley believe that Mary is not pregnant?,0.85,-0.12693304,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.12693304, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.12693304), TopLogprob(token='1', bytes=[49], logprob=-2.126933), TopLogprob(token=' ', bytes=[32], logprob=-13.251933), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.751933), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.001933)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.0802739e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.0802739e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-11.5000105), TopLogprob(token=',', bytes=[44], logprob=-14.5000105), TopLogprob(token='<|end|>', bytes=None, logprob=-17.375011), TopLogprob(token=':', bytes=[58], logprob=-17.750011)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.8380931, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.8380931), TopLogprob(token='90', bytes=[57, 48], logprob=-1.963093), TopLogprob(token='95', bytes=[57, 53], logprob=-2.088093), TopLogprob(token='80', bytes=[56, 48], logprob=-2.463093), TopLogprob(token='9', bytes=[57], logprob=-2.588093)])]"
polar,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Daniel asks: Is Mary pregnant? Question: Does Daniel believe that Mary is pregnant?,Daniel asks: Is Mary pregnant?,Does Daniel believe that Mary is pregnant?,,0.2,-0.0008052219,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0008052219, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0008052219), TopLogprob(token='1', bytes=[49], logprob=-7.1258054), TopLogprob(token=' ', bytes=[32], logprob=-14.875805), TopLogprob(token='-', bytes=[45], logprob=-16.125805), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.500805)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0001593195, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0001593195), TopLogprob(token='<|end|>', bytes=None, logprob=-8.750159), TopLogprob(token='<|end|>', bytes=None, logprob=-15.000159), TopLogprob(token=',', bytes=[44], logprob=-15.750159), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-16.50016)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.2147361, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.2147361), TopLogprob(token='3', bytes=[51], logprob=-1.7147361), TopLogprob(token='8', bytes=[56], logprob=-2.464736), TopLogprob(token='75', bytes=[55, 53], logprob=-2.589736), TopLogprob(token='7', bytes=[55], logprob=-2.839736)])]"
acknowledge,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Did Timothy acknowledge that Josie went on vacation to France? Question: Does Brian believe that Josie went on vacation to France?,Brian asks: Did Timothy acknowledge that Josie went on vacation to France?,Does Brian believe that Josie went on vacation to France?,Does Brian believe that Josie didn't go on vacation to France?,0.95,-0.57594174,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.57594174, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.57594174), TopLogprob(token='1', bytes=[49], logprob=-0.82594174), TopLogprob(token=' ', bytes=[32], logprob=-13.700942), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.513442), TopLogprob(token='-', bytes=[45], logprob=-16.263441)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-7.517272e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-7.517272e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.500075), TopLogprob(token='<|end|>', bytes=None, logprob=-16.250074), TopLogprob(token=',', bytes=[44], logprob=-16.625074), TopLogprob(token='۔', bytes=[219, 148], logprob=-18.250074)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.996174, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.996174), TopLogprob(token='90', bytes=[57, 48], logprob=-1.371174), TopLogprob(token='85', bytes=[56, 53], logprob=-1.871174), TopLogprob(token='9', bytes=[57], logprob=-1.996174), TopLogprob(token='80', bytes=[56, 48], logprob=-3.2461739)])]"
admit,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Did Eric admit that Josie went on vacation to France? Question: Does Brian believe that Josie went on vacation to France?,Brian asks: Did Eric admit that Josie went on vacation to France?,Does Brian believe that Josie went on vacation to France?,Does Brian believe that Josie didn't go on vacation to France?,0.75,-0.004080301,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.004080301, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.004080301), TopLogprob(token='1', bytes=[49], logprob=-5.5040803), TopLogprob(token=' ', bytes=[32], logprob=-13.629081), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.12908), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.12908)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00012523093, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00012523093), TopLogprob(token='<|end|>', bytes=None, logprob=-9.000125), TopLogprob(token=',', bytes=[44], logprob=-14.000125), TopLogprob(token='<|end|>', bytes=None, logprob=-14.875125), TopLogprob(token='<|end|>', bytes=None, logprob=-17.000126)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.0593824, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.0593824), TopLogprob(token='80', bytes=[56, 48], logprob=-1.8093824), TopLogprob(token='85', bytes=[56, 53], logprob=-1.9343824), TopLogprob(token='70', bytes=[55, 48], logprob=-2.3093824), TopLogprob(token='8', bytes=[56], logprob=-2.5593824)])]"
announce,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Did Rebecca announce that Josie went on vacation to France? Question: Does Brian believe that Josie went on vacation to France?,Brian asks: Did Rebecca announce that Josie went on vacation to France?,Does Brian believe that Josie went on vacation to France?,Does Brian believe that Josie didn't go on vacation to France?,0.75,-0.0010344763,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0010344763, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0010344763), TopLogprob(token='1', bytes=[49], logprob=-6.8760343), TopLogprob(token=' ', bytes=[32], logprob=-14.001035), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.126034), TopLogprob(token='-', bytes=[45], logprob=-16.313534)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.7478143e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.7478143e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-11.000017), TopLogprob(token=',', bytes=[44], logprob=-14.375017), TopLogprob(token='<|end|>', bytes=None, logprob=-16.375017), TopLogprob(token=':', bytes=[58], logprob=-17.500017)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.2223061, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.2223061), TopLogprob(token='80', bytes=[56, 48], logprob=-1.7223061), TopLogprob(token='70', bytes=[55, 48], logprob=-1.8473061), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2223063), TopLogprob(token='8', bytes=[56], logprob=-2.7223063)])]"
annoyed,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Ashley asks: Is Rebecca annoyed that Josie went on vacation to France? Question: Does Ashley believe that Josie went on vacation to France?,Ashley asks: Is Rebecca annoyed that Josie went on vacation to France?,Does Ashley believe that Josie went on vacation to France?,Does Ashley believe that Josie didn't go on vacation to France?,1,-0.038042754,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.038042754, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.038042754), TopLogprob(token='0', bytes=[48], logprob=-3.2880428), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.913043), TopLogprob(token=' ', bytes=[32], logprob=-15.288043), TopLogprob(token='-', bytes=[45], logprob=-16.975542)])]"
right,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Cynthia asks: Is Ryan right that Josie went on vacation to France? Question: Does Cynthia believe that Josie went on vacation to France?,Cynthia asks: Is Ryan right that Josie went on vacation to France?,Does Cynthia believe that Josie went on vacation to France?,Does Cynthia believe that Josie didn't go on vacation to France?,0.6,-0.00062844466,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00062844466, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00062844466), TopLogprob(token='1', bytes=[49], logprob=-7.3756285), TopLogprob(token=' ', bytes=[32], logprob=-14.375628), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-15.875628), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.875628)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.3902034e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.3902034e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-11.250014), TopLogprob(token=',', bytes=[44], logprob=-14.500014), TopLogprob(token=':', bytes=[58], logprob=-16.500013), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-16.750013)]), ChatCompletionTokenLogprob(token='6', bytes=[54], logprob=-1.9831363, top_logprobs=[TopLogprob(token='6', bytes=[54], logprob=-1.9831363), TopLogprob(token='70', bytes=[55, 48], logprob=-1.9831363), TopLogprob(token='75', bytes=[55, 53], logprob=-1.9831363), TopLogprob(token='7', bytes=[55], logprob=-2.2331362), TopLogprob(token='65', bytes=[54, 53], logprob=-2.3581362)])]"
confess,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Christopher asks: Did Ryan confess that Josie went on vacation to France? Question: Does Christopher believe that Josie went on vacation to France?,Christopher asks: Did Ryan confess that Josie went on vacation to France?,Does Christopher believe that Josie went on vacation to France?,Does Christopher believe that Josie didn't go on vacation to France?,0.75,-0.004080897,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.004080897, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.004080897), TopLogprob(token='1', bytes=[49], logprob=-5.504081), TopLogprob(token=' ', bytes=[32], logprob=-14.004081), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.879081), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.254081)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00020580526, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00020580526), TopLogprob(token='<|end|>', bytes=None, logprob=-8.500206), TopLogprob(token=',', bytes=[44], logprob=-13.500206), TopLogprob(token='<|end|>', bytes=None, logprob=-15.125206), TopLogprob(token=':', bytes=[58], logprob=-16.000206)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.326223, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.326223), TopLogprob(token='85', bytes=[56, 53], logprob=-1.451223), TopLogprob(token='80', bytes=[56, 48], logprob=-1.701223), TopLogprob(token='8', bytes=[56], logprob=-2.326223), TopLogprob(token='70', bytes=[55, 48], logprob=-2.576223)])]"
confirm,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Kevin asks: Did Amanda confirm that Josie went on vacation to France? Question: Does Kevin believe that Josie went on vacation to France?,Kevin asks: Did Amanda confirm that Josie went on vacation to France?,Does Kevin believe that Josie went on vacation to France?,Does Kevin believe that Josie didn't go on vacation to France?,0.75,-0.0024779162,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0024779162, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0024779162), TopLogprob(token='1', bytes=[49], logprob=-6.002478), TopLogprob(token=' ', bytes=[32], logprob=-13.377478), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.877478), TopLogprob(token='-', bytes=[45], logprob=-16.377478)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.7968066e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.7968066e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.500028), TopLogprob(token=',', bytes=[44], logprob=-15.125028), TopLogprob(token='<|end|>', bytes=None, logprob=-16.750029), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-17.750029)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.1068364, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.1068364), TopLogprob(token='80', bytes=[56, 48], logprob=-1.7318364), TopLogprob(token='8', bytes=[56], logprob=-2.1068363), TopLogprob(token='70', bytes=[55, 48], logprob=-2.1068363), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2318363)])]"
demonstrate,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Daniel asks: Did Eric demonstrate that Josie went on vacation to France? Question: Does Daniel believe that Josie went on vacation to France?,Daniel asks: Did Eric demonstrate that Josie went on vacation to France?,Does Daniel believe that Josie went on vacation to France?,Does Daniel believe that Josie didn't go on vacation to France?,0.30,-0.00055815483,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00055815483, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00055815483), TopLogprob(token='1', bytes=[49], logprob=-7.5005584), TopLogprob(token=' ', bytes=[32], logprob=-13.250558), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.750558), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.875558)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019316127, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019316127), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2519317), TopLogprob(token='<|end|>', bytes=None, logprob=-13.251931), TopLogprob(token='<|end|>', bytes=None, logprob=-15.126931), TopLogprob(token=',', bytes=[44], logprob=-15.376931)]), ChatCompletionTokenLogprob(token='30', bytes=[51, 48], logprob=-1.3466617, top_logprobs=[TopLogprob(token='30', bytes=[51, 48], logprob=-1.3466617), TopLogprob(token='3', bytes=[51], logprob=-1.8466617), TopLogprob(token='40', bytes=[52, 48], logprob=-1.9716617), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3466616), TopLogprob(token='4', bytes=[52], logprob=-2.4716616)])]"
