verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
hear,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Larry asks: Did Timothy hear that Mary is pregnant? Question: Does Larry believe that Mary is pregnant?,Larry asks: Did Timothy hear that Mary is pregnant?,Does Larry believe that Mary is pregnant?,Does Larry believe that Mary is not pregnant?,0.95,-0.0017100441,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0017100441, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0017100441), TopLogprob(token='1', bytes=[49], logprob=-6.422744), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.6985655), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.830817), TopLogprob(token=' ', bytes=[32], logprob=-12.0125265)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000104377614, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000104377614), TopLogprob(token='<|end|>', bytes=None, logprob=-9.188937), TopLogprob(token=' ', bytes=[32], logprob=-14.410937), TopLogprob(token=',', bytes=[44], logprob=-14.444439), TopLogprob(token='<|end|>', bytes=None, logprob=-15.070677)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.98048306, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.98048306), TopLogprob(token='90', bytes=[57, 48], logprob=-1.7874556), TopLogprob(token='9', bytes=[57], logprob=-1.997529), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4144564), TopLogprob(token='8', bytes=[56], logprob=-2.5051813)])]"
inform,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Larry asks: Did Nicholas inform Jane that Mary is pregnant? Question: Does Larry believe that Mary is pregnant?,Larry asks: Did Nicholas inform Jane that Mary is pregnant?,Does Larry believe that Mary is pregnant?,Does Larry believe that Mary is not pregnant?,0.95,-0.0026571087,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0026571087, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0026571087), TopLogprob(token='1', bytes=[49], logprob=-5.9681873), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.841766), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-10.7938385), TopLogprob(token=' ', bytes=[32], logprob=-12.108189)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.1305768e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.1305768e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.428297), TopLogprob(token=',', bytes=[44], logprob=-14.3958645), TopLogprob(token=' ', bytes=[32], logprob=-14.726198), TopLogprob(token='<|end|>', bytes=None, logprob=-15.501535)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.80049056, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.80049056), TopLogprob(token='85', bytes=[56, 53], logprob=-2.031564), TopLogprob(token='90', bytes=[57, 48], logprob=-2.1669018), TopLogprob(token='9', bytes=[57], logprob=-2.74319), TopLogprob(token='75', bytes=[55, 53], logprob=-3.0439503)])]"
know,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Donna asks: Does Deborah know that Mary is pregnant? Question: Does Donna believe that Mary is pregnant?,Donna asks: Does Deborah know that Mary is pregnant?,Does Donna believe that Mary is pregnant?,Does Donna believe that Mary is not pregnant?,0.95,-0.0013176199,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0013176199, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0013176199), TopLogprob(token='1', bytes=[49], logprob=-6.6668506), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.412746), TopLogprob(token=' ', bytes=[32], logprob=-12.090063), TopLogprob(token='I', bytes=[73], logprob=-12.748653)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.276243e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.276243e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.880746), TopLogprob(token=',', bytes=[44], logprob=-14.565659), TopLogprob(token=' ', bytes=[32], logprob=-14.624448), TopLogprob(token='<|end|>', bytes=None, logprob=-15.664937)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.9530045, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.9530045), TopLogprob(token='90', bytes=[57, 48], logprob=-2.1164603), TopLogprob(token='9', bytes=[57], logprob=-2.1787353), TopLogprob(token='8', bytes=[56], logprob=-2.3617625), TopLogprob(token='85', bytes=[56, 53], logprob=-2.5926719)])]"
pretend,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Cynthia asks: Did Michelle pretend that Mary is pregnant? Question: Does Cynthia believe that Mary is pregnant?,Cynthia asks: Did Michelle pretend that Mary is pregnant?,Does Cynthia believe that Mary is pregnant?,Does Cynthia believe that Mary is not pregnant?,0.95,-0.0010312614,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0010312614, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0010312614), TopLogprob(token='1', bytes=[49], logprob=-7.0327716), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.012942), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.251567), TopLogprob(token=' ', bytes=[32], logprob=-12.306275)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0005761472, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0005761472), TopLogprob(token='<|end|>', bytes=None, logprob=-7.4632034), TopLogprob(token=' ', bytes=[32], logprob=-14.389129), TopLogprob(token=',', bytes=[44], logprob=-14.696725), TopLogprob(token='<|end|>', bytes=None, logprob=-14.9537)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.992161, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.992161), TopLogprob(token='10', bytes=[49, 48], logprob=-2.015465), TopLogprob(token='01', bytes=[48, 49], logprob=-2.2499907), TopLogprob(token='90', bytes=[57, 48], logprob=-2.4793646), TopLogprob(token='20', bytes=[50, 48], logprob=-2.6429598)])]"
prove,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Betty asks: Did Jeffrey prove that Mary is pregnant? Question: Does Betty believe that Mary is pregnant?,Betty asks: Did Jeffrey prove that Mary is pregnant?,Does Betty believe that Mary is pregnant?,Does Betty believe that Mary is not pregnant?,0.95,-0.0013479729,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0013479729, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0013479729), TopLogprob(token='1', bytes=[49], logprob=-6.68967), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.355199), TopLogprob(token=' ', bytes=[32], logprob=-12.221709), TopLogprob(token='I', bytes=[73], logprob=-12.275172)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0013378626, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0013378626), TopLogprob(token='<|end|>', bytes=None, logprob=-6.6236906), TopLogprob(token=' ', bytes=[32], logprob=-12.69803), TopLogprob(token=',', bytes=[44], logprob=-13.546615), TopLogprob(token='\n', bytes=[10], logprob=-13.906224)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.6056935, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.6056935), TopLogprob(token='90', bytes=[57, 48], logprob=-2.0271106), TopLogprob(token='10', bytes=[49, 48], logprob=-2.1834292), TopLogprob(token='01', bytes=[48, 49], logprob=-2.21413), TopLogprob(token='85', bytes=[56, 53], logprob=-2.6150413)])]"
reveal,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Sandra asks: Did Ronald reveal that Mary is pregnant? Question: Does Sandra believe that Mary is pregnant?,Sandra asks: Did Ronald reveal that Mary is pregnant?,Does Sandra believe that Mary is pregnant?,Does Sandra believe that Mary is not pregnant?,0.95,-0.0016580401,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0016580401, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0016580401), TopLogprob(token='1', bytes=[49], logprob=-6.4767003), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.489676), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-10.614099), TopLogprob(token=' ', bytes=[32], logprob=-12.162122)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-9.031158e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-9.031158e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.334277), TopLogprob(token=',', bytes=[44], logprob=-14.464403), TopLogprob(token=' ', bytes=[32], logprob=-14.55095), TopLogprob(token='<|end|>', bytes=None, logprob=-15.390901)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.6400199, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.6400199), TopLogprob(token='90', bytes=[57, 48], logprob=-2.0036197), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4128318), TopLogprob(token='9', bytes=[57], logprob=-2.6963077), TopLogprob(token='99', bytes=[57, 57], logprob=-3.0615878)])]"
say,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Kathleen asks: Did Carol say that Mary is pregnant? Question: Does Kathleen believe that Mary is pregnant?,Kathleen asks: Did Carol say that Mary is pregnant?,Does Kathleen believe that Mary is pregnant?,Does Kathleen believe that Mary is not pregnant?,0.95,-0.0041691028,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0041691028, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0041691028), TopLogprob(token='1', bytes=[49], logprob=-5.519483), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.036139), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.6876545), TopLogprob(token=' ', bytes=[32], logprob=-11.808218)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00029637438, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00029637438), TopLogprob(token='<|end|>', bytes=None, logprob=-8.135327), TopLogprob(token=',', bytes=[44], logprob=-13.938044), TopLogprob(token=' ', bytes=[32], logprob=-13.966294), TopLogprob(token='<|end|>', bytes=None, logprob=-14.889844)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.4005841, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.4005841), TopLogprob(token='90', bytes=[57, 48], logprob=-1.7461156), TopLogprob(token='85', bytes=[56, 53], logprob=-2.058446), TopLogprob(token='9', bytes=[57], logprob=-2.4779139), TopLogprob(token='8', bytes=[56], logprob=-2.5920725)])]"
see,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Tyler asks: Did Stephanie see that Mary is pregnant? Question: Does Tyler believe that Mary is pregnant?,Tyler asks: Did Stephanie see that Mary is pregnant?,Does Tyler believe that Mary is pregnant?,Does Tyler believe that Mary is not pregnant?,0.95,-0.0036115935,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0036115935, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0036115935), TopLogprob(token='1', bytes=[49], logprob=-5.661401), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.11596), TopLogprob(token='I', bytes=[73], logprob=-12.0905485), TopLogprob(token=' ', bytes=[32], logprob=-12.317267)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.2352386e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.2352386e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-11.391096), TopLogprob(token=',', bytes=[44], logprob=-14.773544), TopLogprob(token=' ', bytes=[32], logprob=-15.35449), TopLogprob(token='<|end|>', bytes=None, logprob=-16.029228)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.0759307, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.0759307), TopLogprob(token='90', bytes=[57, 48], logprob=-1.8229228), TopLogprob(token='85', bytes=[56, 53], logprob=-2.0951948), TopLogprob(token='9', bytes=[57], logprob=-2.099658), TopLogprob(token='8', bytes=[56], logprob=-2.395873)])]"
suggest,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Dorothy asks: Did Sharon suggest that Mary is pregnant? Question: Does Dorothy believe that Mary is pregnant?,Dorothy asks: Did Sharon suggest that Mary is pregnant?,Does Dorothy believe that Mary is pregnant?,Does Dorothy believe that Mary is not pregnant?,0.95,-0.0011460528,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0011460528, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0011460528), TopLogprob(token='1', bytes=[49], logprob=-6.9022193), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.1429825), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.098358), TopLogprob(token=' ', bytes=[32], logprob=-12.367947)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00026467352, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00026467352), TopLogprob(token='<|end|>', bytes=None, logprob=-8.246567), TopLogprob(token=' ', bytes=[32], logprob=-14.008326), TopLogprob(token=',', bytes=[44], logprob=-14.630473), TopLogprob(token='\n', bytes=[10], logprob=-14.870801)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.3693186, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.3693186), TopLogprob(token='90', bytes=[57, 48], logprob=-1.7338911), TopLogprob(token='85', bytes=[56, 53], logprob=-1.9544932), TopLogprob(token='80', bytes=[56, 48], logprob=-2.644648), TopLogprob(token='75', bytes=[55, 53], logprob=-2.840838)])]"
think,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Ashley asks: Does Nicholas think that Mary is pregnant? Question: Does Ashley believe that Mary is pregnant?,Ashley asks: Does Nicholas think that Mary is pregnant?,Does Ashley believe that Mary is pregnant?,Does Ashley believe that Mary is not pregnant?,0.85,-0.0006913475,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0006913475, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0006913475), TopLogprob(token='1', bytes=[49], logprob=-7.385539), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.739934), TopLogprob(token='I', bytes=[73], logprob=-12.113748), TopLogprob(token=' ', bytes=[32], logprob=-12.930898)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-9.4245304e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-9.4245304e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.290505), TopLogprob(token=' ', bytes=[32], logprob=-14.63181), TopLogprob(token=',', bytes=[44], logprob=-14.649679), TopLogprob(token='\n', bytes=[10], logprob=-15.179204)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.8493904, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.8493904), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1471543), TopLogprob(token='8', bytes=[56], logprob=-2.247641), TopLogprob(token='95', bytes=[57, 53], logprob=-2.2640252), TopLogprob(token='90', bytes=[57, 48], logprob=-2.7355065)])]"
polar,p,high_prior,Mary,Mary is taking a prenatal yoga class.,Fact: Mary is taking a prenatal yoga class. Sentence: Daniel asks: Is Mary pregnant? Question: Does Daniel believe that Mary is pregnant?,Daniel asks: Is Mary pregnant?,Does Daniel believe that Mary is pregnant?,,0.95,-0.009225425,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.009225425, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.009225425), TopLogprob(token='1', bytes=[49], logprob=-4.703283), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.553846), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-10.934694), TopLogprob(token=' ', bytes=[32], logprob=-11.681711)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-7.3742274e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-7.3742274e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.542735), TopLogprob(token=' ', bytes=[32], logprob=-14.477632), TopLogprob(token=',', bytes=[44], logprob=-14.716282), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.362913)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.93735147, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.93735147), TopLogprob(token='90', bytes=[57, 48], logprob=-1.7410319), TopLogprob(token='9', bytes=[57], logprob=-1.9795706), TopLogprob(token='8', bytes=[56], logprob=-2.4870303), TopLogprob(token='85', bytes=[56, 53], logprob=-2.6356032)])]"
acknowledge,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Did Timothy acknowledge that Josie went on vacation to France? Question: Does Brian believe that Josie went on vacation to France?,Brian asks: Did Timothy acknowledge that Josie went on vacation to France?,Does Brian believe that Josie went on vacation to France?,Does Brian believe that Josie didn't go on vacation to France?,0.95,-0.0018203625,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0018203625, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0018203625), TopLogprob(token='1', bytes=[49], logprob=-6.354827), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.802367), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.66142), TopLogprob(token=' ', bytes=[32], logprob=-12.235719)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-4.9067115e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-4.9067115e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.962054), TopLogprob(token=' ', bytes=[32], logprob=-14.517665), TopLogprob(token=',', bytes=[44], logprob=-14.680989), TopLogprob(token='\n', bytes=[10], logprob=-15.486094)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.1289802, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.1289802), TopLogprob(token='85', bytes=[56, 53], logprob=-1.9179759), TopLogprob(token='90', bytes=[57, 48], logprob=-2.132154), TopLogprob(token='8', bytes=[56], logprob=-2.2057223), TopLogprob(token='9', bytes=[57], logprob=-2.3209205)])]"
admit,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Did Eric admit that Josie went on vacation to France? Question: Does Brian believe that Josie went on vacation to France?,Brian asks: Did Eric admit that Josie went on vacation to France?,Does Brian believe that Josie went on vacation to France?,Does Brian believe that Josie didn't go on vacation to France?,0.95,-0.0023396122,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0023396122, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0023396122), TopLogprob(token='1', bytes=[49], logprob=-6.0650706), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.713153), TopLogprob(token=' ', bytes=[32], logprob=-12.704242), TopLogprob(token='I', bytes=[73], logprob=-14.011245)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-6.749814e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-6.749814e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-12.043347), TopLogprob(token=',', bytes=[44], logprob=-14.85839), TopLogprob(token=' ', bytes=[32], logprob=-15.936037), TopLogprob(token='..', bytes=[46, 46], logprob=-16.606216)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.1126534, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.1126534), TopLogprob(token='85', bytes=[56, 53], logprob=-1.7384487), TopLogprob(token='8', bytes=[56], logprob=-1.8861214), TopLogprob(token='9', bytes=[57], logprob=-2.0313659), TopLogprob(token='90', bytes=[57, 48], logprob=-2.6395278)])]"
announce,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Brian asks: Did Rebecca announce that Josie went on vacation to France? Question: Does Brian believe that Josie went on vacation to France?,Brian asks: Did Rebecca announce that Josie went on vacation to France?,Does Brian believe that Josie went on vacation to France?,Does Brian believe that Josie didn't go on vacation to France?,0.95,-0.0027979836,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0027979836, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0027979836), TopLogprob(token='1', bytes=[49], logprob=-5.9264507), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.119762), TopLogprob(token=' ', bytes=[32], logprob=-11.98897), TopLogprob(token='I', bytes=[73], logprob=-12.501312)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00010854974, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00010854974), TopLogprob(token='<|end|>', bytes=None, logprob=-9.148758), TopLogprob(token=',', bytes=[44], logprob=-14.25662), TopLogprob(token=' ', bytes=[32], logprob=-14.629084), TopLogprob(token='<|end|>', bytes=None, logprob=-15.194745)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.0910919, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.0910919), TopLogprob(token='90', bytes=[57, 48], logprob=-2.0474288), TopLogprob(token='85', bytes=[56, 53], logprob=-2.0887706), TopLogprob(token='8', bytes=[56], logprob=-2.6405075), TopLogprob(token='9', bytes=[57], logprob=-2.666169)])]"
annoyed,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Ashley asks: Is Rebecca annoyed that Josie went on vacation to France? Question: Does Ashley believe that Josie went on vacation to France?,Ashley asks: Is Rebecca annoyed that Josie went on vacation to France?,Does Ashley believe that Josie went on vacation to France?,Does Ashley believe that Josie didn't go on vacation to France?,0.95,-0.0024719706,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0024719706, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0024719706), TopLogprob(token='1', bytes=[49], logprob=-6.255823), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.5782604), TopLogprob(token='I', bytes=[73], logprob=-10.955193), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-12.394405)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00011081461, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00011081461), TopLogprob(token='<|end|>', bytes=None, logprob=-9.125248), TopLogprob(token=',', bytes=[44], logprob=-14.395322), TopLogprob(token=' ', bytes=[32], logprob=-14.398173), TopLogprob(token='<|end|>', bytes=None, logprob=-15.598883)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.2312986, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.2312986), TopLogprob(token='8', bytes=[56], logprob=-1.9115278), TopLogprob(token='9', bytes=[57], logprob=-2.0643501), TopLogprob(token='85', bytes=[56, 53], logprob=-2.1704884), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4189606)])]"
right,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Cynthia asks: Is Ryan right that Josie went on vacation to France? Question: Does Cynthia believe that Josie went on vacation to France?,Cynthia asks: Is Ryan right that Josie went on vacation to France?,Does Cynthia believe that Josie went on vacation to France?,Does Cynthia believe that Josie didn't go on vacation to France?,0.8,-0.00080259936,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00080259936, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00080259936), TopLogprob(token='1', bytes=[49], logprob=-7.240398), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.616173), TopLogprob(token='I', bytes=[73], logprob=-12.319475), TopLogprob(token=' ', bytes=[32], logprob=-12.561838)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00051335624, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00051335624), TopLogprob(token='<|end|>', bytes=None, logprob=-7.581801), TopLogprob(token=' ', bytes=[32], logprob=-13.685183), TopLogprob(token=',', bytes=[44], logprob=-13.762767), TopLogprob(token='<|end|>', bytes=None, logprob=-14.857997)]), ChatCompletionTokenLogprob(token='8', bytes=[56], logprob=-1.53464, top_logprobs=[TopLogprob(token='8', bytes=[56], logprob=-1.53464), TopLogprob(token='95', bytes=[57, 53], logprob=-1.8682181), TopLogprob(token='9', bytes=[57], logprob=-1.9360472), TopLogprob(token='85', bytes=[56, 53], logprob=-2.1399693), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1839566)])]"
confess,p,high_prior,Josie,Josie loves France.,Fact: Josie loves France. Sentence: Christopher asks: Did Ryan confess that Josie went on vacation to France? Question: Does Christopher believe that Josie went on vacation to France?,Christopher asks: Did Ryan confess that Josie went on vacation to France?,Does Christopher believe that Josie went on vacation to France?,Does Christopher believe that Josie didn't go on vacation to France?,0.95,-0.0008117708,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0008117708, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0008117708), TopLogprob(token='1', bytes=[49], logprob=-7.1497393), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.810754), TopLogprob(token=' ', bytes=[32], logprob=-12.841737), TopLogprob(token='I', bytes=[73], logprob=-13.415681)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-4.8351892e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-4.8351892e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.965425), TopLogprob(token=',', bytes=[44], logprob=-14.679083), TopLogprob(token=' ', bytes=[32], logprob=-14.75572), TopLogprob(token='<|end|>', bytes=None, logprob=-15.788036)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.2890033, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.2890033), TopLogprob(token='85', bytes=[56, 53], logprob=-1.8378886), TopLogprob(token='90', bytes=[57, 48], logprob=-1.8421057), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3971424), TopLogprob(token='80', bytes=[56, 48], logprob=-2.7370605)])]"
