verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
annoyed,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Lisa asks: Is Jason annoyed that Josie didn't go on vacation to France? Question: Is Lisa certain that Josie didn't go on vacation to France?,Lisa asks: Is Jason annoyed that Josie didn't go on vacation to France?,Is Lisa certain that Josie didn't go on vacation to France?,Is Lisa certain that Josie went on vacation to France?,1,-0.005931521,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.005931521, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.005931521), TopLogprob(token='0', bytes=[48], logprob=-5.1309314), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-14.130932), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.380932), TopLogprob(token='<|end|>', bytes=None, logprob=-15.005932)])]"
right,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: George asks: Is Amanda right that Josie didn't go on vacation to France? Question: Is George certain that Josie didn't go on vacation to France?,George asks: Is Amanda right that Josie didn't go on vacation to France?,Is George certain that Josie didn't go on vacation to France?,Is George certain that Josie went on vacation to France?,0.85,-1.37095885,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.06197161, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.06197161), TopLogprob(token='1', bytes=[49], logprob=-2.8119717), TopLogprob(token=' ', bytes=[32], logprob=-13.061972), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.811972), TopLogprob(token='-', bytes=[45], logprob=-15.624472)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00055494, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00055494), TopLogprob(token='<|end|>', bytes=None, logprob=-7.500555), TopLogprob(token=',', bytes=[44], logprob=-14.250555), TopLogprob(token='<|end|>', bytes=None, logprob=-14.500555), TopLogprob(token='<|end|>', bytes=None, logprob=-16.625555)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.3084323, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.3084323), TopLogprob(token='8', bytes=[56], logprob=-1.6834323), TopLogprob(token='9', bytes=[57], logprob=-1.6834323), TopLogprob(token='95', bytes=[57, 53], logprob=-2.6834323), TopLogprob(token='2', bytes=[50], logprob=-2.8084323)])]"
confess,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Jennifer asks: Did Gary confess that Josie didn't go on vacation to France? Question: Is Jennifer certain that Josie didn't go on vacation to France?,Jennifer asks: Did Gary confess that Josie didn't go on vacation to France?,Is Jennifer certain that Josie didn't go on vacation to France?,Is Jennifer certain that Josie went on vacation to France?,0.95,-1.14866553067,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.57595325, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.57595325), TopLogprob(token='1', bytes=[49], logprob=-0.82595325), TopLogprob(token=' ', bytes=[32], logprob=-12.2009535), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.0759535), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.4509535)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00071112067, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00071112067), TopLogprob(token='<|end|>', bytes=None, logprob=-7.250711), TopLogprob(token='<|end|>', bytes=None, logprob=-14.000711), TopLogprob(token=',', bytes=[44], logprob=-15.750711), TopLogprob(token='<|end|>', bytes=None, logprob=-16.500711)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.57200116, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.57200116), TopLogprob(token='9', bytes=[57], logprob=-1.6970012), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4470012), TopLogprob(token='90', bytes=[57, 48], logprob=-2.6970012), TopLogprob(token='92', bytes=[57, 50], logprob=-3.8220012)])]"
confirm,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Brian asks: Did Stephanie confirm that Josie didn't go on vacation to France? Question: Is Brian certain that Josie didn't go on vacation to France?,Brian asks: Did Stephanie confirm that Josie didn't go on vacation to France?,Is Brian certain that Josie didn't go on vacation to France?,Is Brian certain that Josie went on vacation to France?,0.95,-1.094793713,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.6931671, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.6931671), TopLogprob(token='1', bytes=[49], logprob=-0.6931671), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.818167), TopLogprob(token=' ', bytes=[32], logprob=-13.068167), TopLogprob(token='<|end|>', bytes=None, logprob=-13.193167)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.002480293, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.002480293), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0024805), TopLogprob(token='<|end|>', bytes=None, logprob=-12.7524805), TopLogprob(token=',', bytes=[44], logprob=-15.2524805), TopLogprob(token='\n', bytes=[10], logprob=-15.2524805)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.39914632, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.39914632), TopLogprob(token='9', bytes=[57], logprob=-1.3991463), TopLogprob(token='85', bytes=[56, 53], logprob=-3.7741463), TopLogprob(token='90', bytes=[57, 48], logprob=-4.024146), TopLogprob(token='98', bytes=[57, 56], logprob=-4.399146)])]"
demonstrate,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Jennifer asks: Did Jonathan demonstrate that Josie didn't go on vacation to France? Question: Is Jennifer certain that Josie didn't go on vacation to France?,Jennifer asks: Did Jonathan demonstrate that Josie didn't go on vacation to France?,Is Jennifer certain that Josie didn't go on vacation to France?,Is Jennifer certain that Josie went on vacation to France?,1,-0.6326137,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.6326137, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.6326137), TopLogprob(token='0', bytes=[48], logprob=-0.7576137), TopLogprob(token=' ', bytes=[32], logprob=-12.382614), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.382614), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-13.882614)])]"
discover,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Lisa asks: Did Jonathan discover that Josie didn't go on vacation to France? Question: Is Lisa certain that Josie didn't go on vacation to France?,Lisa asks: Did Jonathan discover that Josie didn't go on vacation to France?,Is Lisa certain that Josie didn't go on vacation to France?,Is Lisa certain that Josie went on vacation to France?,1.00,-0.23192808199999998,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.14268672, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.14268672), TopLogprob(token='0', bytes=[48], logprob=-2.0176868), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.267687), TopLogprob(token=' ', bytes=[32], logprob=-12.642687), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.392687)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.06199772, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.06199772), TopLogprob(token='<|end|>', bytes=None, logprob=-2.8119977), TopLogprob(token='<|end|>', bytes=None, logprob=-10.561997), TopLogprob(token='\n', bytes=[10], logprob=-13.311997), TopLogprob(token='<|end|>', bytes=None, logprob=-13.311997)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.027243642, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.027243642), TopLogprob(token='0', bytes=[48], logprob=-3.7772436), TopLogprob(token='<|end|>', bytes=None, logprob=-5.5272436), TopLogprob(token=' ', bytes=[32], logprob=-12.027244), TopLogprob(token='<|end|>', bytes=None, logprob=-12.527244)])]"
establish,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Ashley asks: Did Carol establish that Josie didn't go on vacation to France? Question: Is Ashley certain that Josie didn't go on vacation to France?,Ashley asks: Did Carol establish that Josie didn't go on vacation to France?,Is Ashley certain that Josie didn't go on vacation to France?,Is Ashley certain that Josie went on vacation to France?,0.9,-1.5978543901,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.28115755, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.28115755), TopLogprob(token='1', bytes=[49], logprob=-1.4061575), TopLogprob(token=' ', bytes=[32], logprob=-12.4061575), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.7811575), TopLogprob(token='-', bytes=[45], logprob=-14.9686575)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0015053401, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0015053401), TopLogprob(token='<|end|>', bytes=None, logprob=-6.5015054), TopLogprob(token='<|end|>', bytes=None, logprob=-13.251505), TopLogprob(token=',', bytes=[44], logprob=-15.501505), TopLogprob(token='\n', bytes=[10], logprob=-15.626505)]), ChatCompletionTokenLogprob(token='9', bytes=[57], logprob=-1.3151915, top_logprobs=[TopLogprob(token='9', bytes=[57], logprob=-1.3151915), TopLogprob(token='95', bytes=[57, 53], logprob=-1.5651915), TopLogprob(token='85', bytes=[56, 53], logprob=-1.5651915), TopLogprob(token='8', bytes=[56], logprob=-2.0651915), TopLogprob(token='90', bytes=[57, 48], logprob=-2.5651915)])]"
hear,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Tyler asks: Did Michelle hear that Josie didn't go on vacation to France? Question: Is Tyler certain that Josie didn't go on vacation to France?,Tyler asks: Did Michelle hear that Josie didn't go on vacation to France?,Is Tyler certain that Josie didn't go on vacation to France?,Is Tyler certain that Josie went on vacation to France?,1.00,-0.85283465,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.20141684, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.20141684), TopLogprob(token='0', bytes=[48], logprob=-1.7014169), TopLogprob(token=' ', bytes=[32], logprob=-14.451417), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-14.701417), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.951417)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.57602006, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.57602006), TopLogprob(token='<|end|>', bytes=None, logprob=-0.82602006), TopLogprob(token='<|end|>', bytes=None, logprob=-9.82602), TopLogprob(token='<|end|>', bytes=None, logprob=-11.07602), TopLogprob(token='\n', bytes=[10], logprob=-11.82602)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.07539775, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.07539775), TopLogprob(token='0', bytes=[48], logprob=-2.8253977), TopLogprob(token='<|end|>', bytes=None, logprob=-4.325398), TopLogprob(token=' ', bytes=[32], logprob=-9.3253975), TopLogprob(token='<|end|>', bytes=None, logprob=-11.3253975)])]"
inform,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Ashley asks: Did Jeffrey inform Jane that Josie didn't go on vacation to France? Question: Is Ashley certain that Josie didn't go on vacation to France?,Ashley asks: Did Jeffrey inform Jane that Josie didn't go on vacation to France?,Is Ashley certain that Josie didn't go on vacation to France?,Is Ashley certain that Josie went on vacation to France?,1,-0.03365515,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.03365515, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.03365515), TopLogprob(token='0', bytes=[48], logprob=-3.4086552), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-13.283655), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.283655), TopLogprob(token=' ', bytes=[32], logprob=-13.658655)])]"
know,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: George asks: Does Laura know that Josie didn't go on vacation to France? Question: Is George certain that Josie didn't go on vacation to France?,George asks: Does Laura know that Josie didn't go on vacation to France?,Is George certain that Josie didn't go on vacation to France?,Is George certain that Josie went on vacation to France?,1,-0.0052345945,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0052345945, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0052345945), TopLogprob(token='0', bytes=[48], logprob=-5.2552347), TopLogprob(token=' ', bytes=[32], logprob=-14.880235), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.880235), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-16.380234)])]"
pretend,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Kathleen asks: Did Rebecca pretend that Josie didn't go on vacation to France? Question: Is Kathleen certain that Josie didn't go on vacation to France?,Kathleen asks: Did Rebecca pretend that Josie didn't go on vacation to France?,Is Kathleen certain that Josie didn't go on vacation to France?,Is Kathleen certain that Josie went on vacation to France?,1.00,-0.423906566,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.17975737, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.17975737), TopLogprob(token='0', bytes=[48], logprob=-1.8047574), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.304757), TopLogprob(token=' ', bytes=[32], logprob=-12.429757), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.679757)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.16026974, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.16026974), TopLogprob(token='<|end|>', bytes=None, logprob=-1.9102697), TopLogprob(token='<|end|>', bytes=None, logprob=-10.16027), TopLogprob(token='<|end|>', bytes=None, logprob=-12.66027), TopLogprob(token='\n', bytes=[10], logprob=-13.16027)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.083879456, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.083879456), TopLogprob(token='0', bytes=[48], logprob=-2.8338795), TopLogprob(token='<|end|>', bytes=None, logprob=-3.8338795), TopLogprob(token=' ', bytes=[32], logprob=-10.333879), TopLogprob(token='<|end|>', bytes=None, logprob=-11.833879)])]"
prove,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Steven asks: Did Emily prove that Josie didn't go on vacation to France? Question: Is Steven certain that Josie didn't go on vacation to France?,Steven asks: Did Emily prove that Josie didn't go on vacation to France?,Is Steven certain that Josie didn't go on vacation to France?,Is Steven certain that Josie went on vacation to France?,0.95,-1.5190705580900001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.6326064, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.6326064), TopLogprob(token='1', bytes=[49], logprob=-0.7576064), TopLogprob(token=' ', bytes=[32], logprob=-12.3826065), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.8826065), TopLogprob(token='-', bytes=[45], logprob=-15.3826065)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00012415809, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00012415809), TopLogprob(token='<|end|>', bytes=None, logprob=-9.000124), TopLogprob(token=',', bytes=[44], logprob=-14.750124), TopLogprob(token='<|end|>', bytes=None, logprob=-15.500124), TopLogprob(token=':', bytes=[58], logprob=-17.125124)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.88634, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.88634), TopLogprob(token='9', bytes=[57], logprob=-1.13634), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2613401), TopLogprob(token='8', bytes=[56], logprob=-2.7613401), TopLogprob(token='90', bytes=[57, 48], logprob=-3.6363401)])]"
reveal,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Ashley asks: Did Stephanie reveal that Josie didn't go on vacation to France? Question: Is Ashley certain that Josie didn't go on vacation to France?,Ashley asks: Did Stephanie reveal that Josie didn't go on vacation to France?,Is Ashley certain that Josie didn't go on vacation to France?,Is Ashley certain that Josie went on vacation to France?,1.00,-0.8590114259999999,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.5231279, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.5231279), TopLogprob(token='0', bytes=[48], logprob=-0.8981279), TopLogprob(token=' ', bytes=[32], logprob=-13.523128), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.523128), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-15.398128)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.252001, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.252001), TopLogprob(token='<|end|>', bytes=None, logprob=-1.502001), TopLogprob(token='<|end|>', bytes=None, logprob=-9.752001), TopLogprob(token='<|end|>', bytes=None, logprob=-12.002001), TopLogprob(token='\n', bytes=[10], logprob=-12.252001)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.083882526, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.083882526), TopLogprob(token='0', bytes=[48], logprob=-2.8338826), TopLogprob(token='<|end|>', bytes=None, logprob=-3.8338826), TopLogprob(token=' ', bytes=[32], logprob=-10.333882), TopLogprob(token='<|end|>', bytes=None, logprob=-11.583882)])]"
say,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Jennifer asks: Did Stephanie say that Josie didn't go on vacation to France? Question: Is Jennifer certain that Josie didn't go on vacation to France?,Jennifer asks: Did Stephanie say that Josie didn't go on vacation to France?,Is Jennifer certain that Josie didn't go on vacation to France?,Is Jennifer certain that Josie went on vacation to France?,1.00,-0.654297776,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.38687468, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.38687468), TopLogprob(token='0', bytes=[48], logprob=-1.1368747), TopLogprob(token=' ', bytes=[32], logprob=-13.886875), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.261875), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.261875)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.20147718, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.20147718), TopLogprob(token='<|end|>', bytes=None, logprob=-1.7014772), TopLogprob(token='<|end|>', bytes=None, logprob=-9.951477), TopLogprob(token='\n', bytes=[10], logprob=-11.951477), TopLogprob(token='<|end|>', bytes=None, logprob=-11.951477)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.065945916, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.065945916), TopLogprob(token='0', bytes=[48], logprob=-3.0659459), TopLogprob(token='<|end|>', bytes=None, logprob=-4.065946), TopLogprob(token=' ', bytes=[32], logprob=-10.065946), TopLogprob(token='<|end|>', bytes=None, logprob=-11.565946)])]"
see,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Kimberly asks: Did Jonathan see that Josie didn't go on vacation to France? Question: Is Kimberly certain that Josie didn't go on vacation to France?,Kimberly asks: Did Jonathan see that Josie didn't go on vacation to France?,Is Kimberly certain that Josie didn't go on vacation to France?,Is Kimberly certain that Josie went on vacation to France?,1,-0.16024931,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.16024931, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.16024931), TopLogprob(token='0', bytes=[48], logprob=-1.9102494), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-11.16025), TopLogprob(token=' ', bytes=[32], logprob=-12.28525), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-13.78525)])]"
suggest,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Betty asks: Did Sharon suggest that Josie didn't go on vacation to France? Question: Is Betty certain that Josie didn't go on vacation to France?,Betty asks: Did Sharon suggest that Josie didn't go on vacation to France?,Is Betty certain that Josie didn't go on vacation to France?,Is Betty certain that Josie went on vacation to France?,0.85,-1.4367300627,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.07889265, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.07889265), TopLogprob(token='1', bytes=[49], logprob=-2.5788927), TopLogprob(token=' ', bytes=[32], logprob=-13.328893), TopLogprob(token='-', bytes=[45], logprob=-15.828893), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.891393)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019316127, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019316127), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2519317), TopLogprob(token='<|end|>', bytes=None, logprob=-13.001931), TopLogprob(token='<|end|>', bytes=None, logprob=-15.876931), TopLogprob(token=',', bytes=[44], logprob=-16.501932)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.3559058, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.3559058), TopLogprob(token='8', bytes=[56], logprob=-1.8559058), TopLogprob(token='9', bytes=[57], logprob=-1.9809058), TopLogprob(token='75', bytes=[55, 53], logprob=-2.6059058), TopLogprob(token='95', bytes=[57, 53], logprob=-2.7309058)])]"
think,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Kathleen asks: Does Eric think that Josie didn't go on vacation to France? Question: Is Kathleen certain that Josie didn't go on vacation to France?,Kathleen asks: Does Eric think that Josie didn't go on vacation to France?,Is Kathleen certain that Josie didn't go on vacation to France?,Is Kathleen certain that Josie went on vacation to France?,1.00,-0.55409926,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.20142007, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.20142007), TopLogprob(token='0', bytes=[48], logprob=-1.7014201), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-13.70142), TopLogprob(token=' ', bytes=[32], logprob=-14.20142), TopLogprob(token='<|end|>', bytes=None, logprob=-14.32642)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.2520059, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.2520059), TopLogprob(token='<|end|>', bytes=None, logprob=-1.5020059), TopLogprob(token='<|end|>', bytes=None, logprob=-9.752006), TopLogprob(token='<|end|>', bytes=None, logprob=-11.502006), TopLogprob(token='\n', bytes=[10], logprob=-12.252006)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.10067329, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.10067329), TopLogprob(token='0', bytes=[48], logprob=-2.6006732), TopLogprob(token='<|end|>', bytes=None, logprob=-3.8506732), TopLogprob(token=' ', bytes=[32], logprob=-8.350674), TopLogprob(token='<|end|>', bytes=None, logprob=-10.850674)])]"
polar,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Donna asks: Did Josie go on vacation to France? Question: Is Donna certain that Josie didn't go on vacation to France?,Donna asks: Did Josie go on vacation to France?,Is Donna certain that Josie didn't go on vacation to France?,,0.10,-2.0385066737,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0059302207, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0059302207), TopLogprob(token='1', bytes=[49], logprob=-5.1309304), TopLogprob(token=' ', bytes=[32], logprob=-14.00593), TopLogprob(token='-', bytes=[45], logprob=-16.31843), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.50593)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.011057253, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.011057253), TopLogprob(token='<|end|>', bytes=None, logprob=-4.5110574), TopLogprob(token='<|end|>', bytes=None, logprob=-11.761057), TopLogprob(token='\n', bytes=[10], logprob=-15.011057), TopLogprob(token='<|end|>', bytes=None, logprob=-15.011057)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-2.0215192, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-2.0215192), TopLogprob(token='15', bytes=[49, 53], logprob=-2.0215192), TopLogprob(token='05', bytes=[48, 53], logprob=-2.1465192), TopLogprob(token='2', bytes=[50], logprob=-2.3965192), TopLogprob(token='1', bytes=[49], logprob=-2.7715192)])]"
acknowledge,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Cynthia asks: Did Jeffrey acknowledge that Emma didn't study on Saturday morning? Question: Is Cynthia certain that Emma didn't study on Saturday morning?,Cynthia asks: Did Jeffrey acknowledge that Emma didn't study on Saturday morning?,Is Cynthia certain that Emma didn't study on Saturday morning?,Is Cynthia certain that Emma studied on Saturday morning?,0.00,-2.356925891,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.05488477, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.05488477), TopLogprob(token='1', bytes=[49], logprob=-2.9298847), TopLogprob(token=' ', bytes=[32], logprob=-13.304885), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.367384), TopLogprob(token='-', bytes=[45], logprob=-16.679884)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.003183421, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.003183421), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7531834), TopLogprob(token='<|end|>', bytes=None, logprob=-12.253183), TopLogprob(token='<|end|>', bytes=None, logprob=-15.628183), TopLogprob(token='\n', bytes=[10], logprob=-16.003183)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-2.2988577, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-2.2988577), TopLogprob(token='10', bytes=[49, 48], logprob=-2.2988577), TopLogprob(token='20', bytes=[50, 48], logprob=-2.4238577), TopLogprob(token='15', bytes=[49, 53], logprob=-2.7988577), TopLogprob(token='2', bytes=[50], logprob=-3.0488577)])]"
